"column_label","ran.hdr.name","iHS_PLESSENI.max"
"1","ran1.hdr.1",0.11838
"1","ran1.hdr.10",0.083779
"1","ran1.hdr.11",0.0687679
"1","ran1.hdr.12",0.112994
"1","ran1.hdr.13",0.0541612
"1","ran1.hdr.14",0.031653
"1","ran1.hdr.15",0.0795756
"1","ran1.hdr.16",0.0642055
"1","ran1.hdr.17",0.0677749
"1","ran1.hdr.18",0.146739
"1","ran1.hdr.19",0.152047
"1","ran1.hdr.2",0.0833333
"1","ran1.hdr.20",0.10828
"1","ran1.hdr.21",0.291457
"1","ran1.hdr.22",0.108607
"1","ran1.hdr.23",0.103139
"1","ran1.hdr.24",0.207262
"1","ran1.hdr.25",0.092827
"1","ran1.hdr.26",0.219512
"1","ran1.hdr.27",0.166667
"1","ran1.hdr.28",0.184767
"1","ran1.hdr.29",0.0997963
"1","ran1.hdr.3",0.161597
"1","ran1.hdr.30",0.0966811
"1","ran1.hdr.31",0.0759494
"1","ran1.hdr.32",0.145889
"1","ran1.hdr.33",0.0835913
"1","ran1.hdr.34",0.152655
"1","ran1.hdr.35",0.358306
"1","ran1.hdr.36",0.106838
"1","ran1.hdr.37",0.0578704
"1","ran1.hdr.38",0.0718085
"1","ran1.hdr.39",0.0872211
"1","ran1.hdr.4",0.309474
"1","ran1.hdr.40",0.18956
"1","ran1.hdr.41",0.0930788
"1","ran1.hdr.42",0.0905563
"1","ran1.hdr.43",0.118644
"1","ran1.hdr.44",0.0605042
"1","ran1.hdr.45",0.163265
"1","ran1.hdr.46",0.160976
"1","ran1.hdr.47",0.130435
"1","ran1.hdr.48",0.107482
"1","ran1.hdr.49",0.116645
"1","ran1.hdr.5",0.0898058
"1","ran1.hdr.50",0.0976139
"1","ran1.hdr.51",0.192521
"1","ran1.hdr.52",0.117438
"1","ran1.hdr.53",0.173038
"1","ran1.hdr.54",0.0857633
"1","ran1.hdr.55",0.170732
"1","ran1.hdr.56",0.0757781
"1","ran1.hdr.57",0.0889371
"1","ran1.hdr.58",0.0817942
"1","ran1.hdr.6",0.108943
"1","ran1.hdr.7",0.0657439
"1","ran1.hdr.8",0.160839
"1","ran1.hdr.9",0.0636462
"2","ran2.hdr.1",0.103982
"2","ran2.hdr.10",0.0614173
"2","ran2.hdr.11",0.0461783
"2","ran2.hdr.12",0.0831826
"2","ran2.hdr.13",0.228856
"2","ran2.hdr.14",0.111429
"2","ran2.hdr.15",0.107242
"2","ran2.hdr.16",0.20195
"2","ran2.hdr.17",0.120275
"2","ran2.hdr.18",0.27907
"2","ran2.hdr.19",0.0619195
"2","ran2.hdr.2",0.0658436
"2","ran2.hdr.20",0.0978102
"2","ran2.hdr.21",0.143092
"2","ran2.hdr.22",0.0525641
"2","ran2.hdr.23",0.0577617
"2","ran2.hdr.24",0.194656
"2","ran2.hdr.25",0.172161
"2","ran2.hdr.26",0.0770578
"2","ran2.hdr.27",0.0622407
"2","ran2.hdr.28",0.110482
"2","ran2.hdr.29",0.202065
"2","ran2.hdr.3",0.179167
"2","ran2.hdr.30",0.05625
"2","ran2.hdr.31",0.176471
"2","ran2.hdr.32",0.0943396
"2","ran2.hdr.33",0.208914
"2","ran2.hdr.34",0.0560132
"2","ran2.hdr.35",0.0876672
"2","ran2.hdr.36",0.230603
"2","ran2.hdr.37",0.105413
"2","ran2.hdr.38",0.0769231
"2","ran2.hdr.39",0.0884146
"2","ran2.hdr.4",0.139303
"2","ran2.hdr.40",0.14986
"2","ran2.hdr.41",0.176796
"2","ran2.hdr.42",0.140594
"2","ran2.hdr.43",0.176718
"2","ran2.hdr.44",0.275194
"2","ran2.hdr.45",0.176166
"2","ran2.hdr.46",0.159124
"2","ran2.hdr.47",0.942761
"2","ran2.hdr.48",0.0903614
"2","ran2.hdr.49",0.0909091
"2","ran2.hdr.5",0.0905797
"2","ran2.hdr.50",0.0631068
"2","ran2.hdr.51",0.0931818
"2","ran2.hdr.52",0.0764331
"2","ran2.hdr.53",0.0780911
"2","ran2.hdr.54",0.254237
"2","ran2.hdr.55",0.117647
"2","ran2.hdr.56",0.15
"2","ran2.hdr.57",0.263514
"2","ran2.hdr.58",0.320312
"2","ran2.hdr.6",0.110619
"2","ran2.hdr.7",0.141085
"2","ran2.hdr.8",0.0921986
"2","ran2.hdr.9",0.0763723
"3","ran3.hdr.1",0.119114
"3","ran3.hdr.10",0.0430528
"3","ran3.hdr.11",0.105793
"3","ran3.hdr.12",0.130332
"3","ran3.hdr.13",0.080916
"3","ran3.hdr.14",0.31058
"3","ran3.hdr.15",0.0830861
"3","ran3.hdr.16",0.06639
"3","ran3.hdr.17",0.159091
"3","ran3.hdr.18",0.171582
"3","ran3.hdr.19",0.184502
"3","ran3.hdr.2",0.713235
"3","ran3.hdr.20",0.0831826
"3","ran3.hdr.21",0.116
"3","ran3.hdr.22",0.0892193
"3","ran3.hdr.23",0.18932
"3","ran3.hdr.24",0.264624
"3","ran3.hdr.25",0.0659341
"3","ran3.hdr.26",0.286667
"3","ran3.hdr.27",0.0707965
"3","ran3.hdr.28",0.186603
"3","ran3.hdr.29",0.0746269
"3","ran3.hdr.3",0.117773
"3","ran3.hdr.30",0.15942
"3","ran3.hdr.31",0.122727
"3","ran3.hdr.32",0.0727612
"3","ran3.hdr.33",0.234286
"3","ran3.hdr.34",0.173913
"3","ran3.hdr.35",0.122642
"3","ran3.hdr.36",0.131696
"3","ran3.hdr.37",0.106272
"3","ran3.hdr.38",0.0769231
"3","ran3.hdr.39",0.0810398
"3","ran3.hdr.4",0.0607407
"3","ran3.hdr.40",0.0762527
"3","ran3.hdr.41",0.11871
"3","ran3.hdr.42",0.0962199
"3","ran3.hdr.43",0.121795
"3","ran3.hdr.44",0.292479
"3","ran3.hdr.45",0.184615
"3","ran3.hdr.46",0.137662
"3","ran3.hdr.47",0.111853
"3","ran3.hdr.48",0.0768072
"3","ran3.hdr.49",0.117647
"3","ran3.hdr.5",0.201405
"3","ran3.hdr.50",0.0624049
"3","ran3.hdr.51",0.208251
"3","ran3.hdr.52",0.0661578
"3","ran3.hdr.53",0.0933126
"3","ran3.hdr.54",0.0708283
"3","ran3.hdr.55",0.230769
"3","ran3.hdr.56",0.109215
"3","ran3.hdr.57",0.147059
"3","ran3.hdr.58",0.157895
"3","ran3.hdr.6",0.155556
"3","ran3.hdr.7",0.0729002
"3","ran3.hdr.8",0.091195
"3","ran3.hdr.9",0.113636
"4","ran4.hdr.1",0.133333
"4","ran4.hdr.10",0.0815939
"4","ran4.hdr.11",0.317647
"4","ran4.hdr.12",0.258486
"4","ran4.hdr.13",0.0439239
"4","ran4.hdr.14",0.19084
"4","ran4.hdr.15",0.0982143
"4","ran4.hdr.16",0.128099
"4","ran4.hdr.17",0.0707763
"4","ran4.hdr.18",0.180233
"4","ran4.hdr.19",0.104587
"4","ran4.hdr.2",0.0632353
"4","ran4.hdr.20",0.0979021
"4","ran4.hdr.21",0.53125
"4","ran4.hdr.22",0.194656
"4","ran4.hdr.23",0.584
"4","ran4.hdr.24",0.0690449
"4","ran4.hdr.25",0.193443
"4","ran4.hdr.26",0.108197
"4","ran4.hdr.27",0.36092
"4","ran4.hdr.28",0.0758427
"4","ran4.hdr.29",0.138223
"4","ran4.hdr.3",0.0935673
"4","ran4.hdr.30",0.131646
"4","ran4.hdr.31",0.0840336
"4","ran4.hdr.32",0.118674
"4","ran4.hdr.33",0.150134
"4","ran4.hdr.34",0.0772947
"4","ran4.hdr.35",0.178862
"4","ran4.hdr.36",0.22963
"4","ran4.hdr.37",0.107468
"4","ran4.hdr.38",0.0884146
"4","ran4.hdr.39",0.0714286
"4","ran4.hdr.4",0.155556
"4","ran4.hdr.40",0.0657439
"4","ran4.hdr.41",0.0895197
"4","ran4.hdr.42",0.162338
"4","ran4.hdr.43",0.182131
"4","ran4.hdr.44",0.117647
"4","ran4.hdr.45",0.241758
"4","ran4.hdr.46",0.138264
"4","ran4.hdr.47",0.100592
"4","ran4.hdr.48",0.187683
"4","ran4.hdr.49",0.143141
"4","ran4.hdr.5",0.0662651
"4","ran4.hdr.50",0.165605
"4","ran4.hdr.51",0.150121
"4","ran4.hdr.52",0.45098
"4","ran4.hdr.53",0.107914
"4","ran4.hdr.54",0.222807
"4","ran4.hdr.55",0.0749064
"4","ran4.hdr.56",0.25
"4","ran4.hdr.57",0.261745
"4","ran4.hdr.58",0.317829
"4","ran4.hdr.6",0.0877193
"4","ran4.hdr.7",0.0874525
"4","ran4.hdr.8",0.174757
"4","ran4.hdr.9",0.156197
"5","ran5.hdr.1",0.0501792
"5","ran5.hdr.10",0.193133
"5","ran5.hdr.11",0.0428082
"5","ran5.hdr.12",0.116751
"5","ran5.hdr.13",0.458472
"5","ran5.hdr.14",0.20195
"5","ran5.hdr.15",0.0566038
"5","ran5.hdr.16",0.0861538
"5","ran5.hdr.17",0.118022
"5","ran5.hdr.18",0.264624
"5","ran5.hdr.19",0.106742
"5","ran5.hdr.2",0.102302
"5","ran5.hdr.20",0.0707763
"5","ran5.hdr.21",0.0866142
"5","ran5.hdr.22",0.172101
"5","ran5.hdr.23",0.0601093
"5","ran5.hdr.24",0.0516556
"5","ran5.hdr.25",0.340102
"5","ran5.hdr.26",0.0722022
"5","ran5.hdr.27",0.0823529
"5","ran5.hdr.28",0.141757
"5","ran5.hdr.29",0.0698287
"5","ran5.hdr.3",0.254808
"5","ran5.hdr.30",0.0578704
"5","ran5.hdr.31",0.0930931
"5","ran5.hdr.32",0.428571
"5","ran5.hdr.33",0.118919
"5","ran5.hdr.34",0.152941
"5","ran5.hdr.35",0.155786
"5","ran5.hdr.36",0.084507
"5","ran5.hdr.37",0.0981997
"5","ran5.hdr.38",0.127346
"5","ran5.hdr.39",0.100372
"5","ran5.hdr.4",0.117773
"5","ran5.hdr.40",0.0605381
"5","ran5.hdr.41",0.229551
"5","ran5.hdr.42",0.0885341
"5","ran5.hdr.43",0.0763889
"5","ran5.hdr.44",0.162338
"5","ran5.hdr.45",0.181185
"5","ran5.hdr.46",0.253247
"5","ran5.hdr.47",0.0639148
"5","ran5.hdr.48",0.302469
"5","ran5.hdr.49",0.192521
"5","ran5.hdr.5",0.345411
"5","ran5.hdr.50",0.10356
"5","ran5.hdr.51",0.170897
"5","ran5.hdr.52",0.0738916
"5","ran5.hdr.53",0.0705394
"5","ran5.hdr.54",0.0625
"5","ran5.hdr.55",0.0843621
"5","ran5.hdr.56",0.111498
"5","ran5.hdr.57",0.147059
"5","ran5.hdr.58",0.317972
"5","ran5.hdr.6",0.0771513
"5","ran5.hdr.7",0.105997
"5","ran5.hdr.8",0.108216
"5","ran5.hdr.9",0.158257
"6","ran6.hdr.1",0.157328
"6","ran6.hdr.10",0.127389
"6","ran6.hdr.11",0.12943
"6","ran6.hdr.12",0.266458
"6","ran6.hdr.13",0.291457
"6","ran6.hdr.14",0.097561
"6","ran6.hdr.15",0.201087
"6","ran6.hdr.16",0.106996
"6","ran6.hdr.17",0.0824916
"6","ran6.hdr.18",0.128155
"6","ran6.hdr.19",0.0642055
"6","ran6.hdr.2",0.102832
"6","ran6.hdr.20",0.251337
"6","ran6.hdr.21",0.141757
"6","ran6.hdr.22",0.145889
"6","ran6.hdr.23",0.152493
"6","ran6.hdr.24",0.0881459
"6","ran6.hdr.25",0.07173
"6","ran6.hdr.26",0.078481
"6","ran6.hdr.27",0.145357
"6","ran6.hdr.28",0.629108
"6","ran6.hdr.29",0.064588
"6","ran6.hdr.3",0.309474
"6","ran6.hdr.30",0.302326
"6","ran6.hdr.31",0.0657051
"6","ran6.hdr.32",0.320988
"6","ran6.hdr.33",0.293375
"6","ran6.hdr.34",0.096875
"6","ran6.hdr.35",0.255639
"6","ran6.hdr.36",0.0520231
"6","ran6.hdr.37",0.0786687
"6","ran6.hdr.38",0.0474934
"6","ran6.hdr.39",0.0952381
"6","ran6.hdr.4",0.290598
"6","ran6.hdr.40",0.144097
"6","ran6.hdr.41",0.302632
"6","ran6.hdr.42",0.181818
"6","ran6.hdr.43",0.0962199
"6","ran6.hdr.44",0.13308
"6","ran6.hdr.45",0.577236
"6","ran6.hdr.46",0.513158
"6","ran6.hdr.47",0.0789474
"6","ran6.hdr.48",0.10101
"6","ran6.hdr.49",0.0812065
"6","ran6.hdr.5",0.146444
"6","ran6.hdr.50",0.195745
"6","ran6.hdr.51",0.11245
"6","ran6.hdr.52",0.187683
"6","ran6.hdr.53",0.117647
"6","ran6.hdr.54",0.299625
"6","ran6.hdr.55",0.201754
"6","ran6.hdr.56",0.222807
"6","ran6.hdr.57",0.157895
"6","ran6.hdr.58",0.108696
"6","ran6.hdr.6",0.0777096
"6","ran6.hdr.7",0.0909091
"6","ran6.hdr.8",0.0626003
"6","ran6.hdr.9",0.0428082
"7","ran7.hdr.1",0.192857
"7","ran7.hdr.10",0.134146
"7","ran7.hdr.11",0.1051
"7","ran7.hdr.12",0.253394
"7","ran7.hdr.13",0.0833333
"7","ran7.hdr.14",0.302839
"7","ran7.hdr.15",0.132035
"7","ran7.hdr.16",0.114374
"7","ran7.hdr.17",0.0609524
"7","ran7.hdr.18",0.0650407
"7","ran7.hdr.19",0.054902
"7","ran7.hdr.2",0.126888
"7","ran7.hdr.20",0.116352
"7","ran7.hdr.21",0.079661
"7","ran7.hdr.22",0.137168
"7","ran7.hdr.23",0.0955975
"7","ran7.hdr.24",0.0701031
"7","ran7.hdr.25",0.205479
"7","ran7.hdr.26",0.0905563
"7","ran7.hdr.27",0.118919
"7","ran7.hdr.28",0.136986
"7","ran7.hdr.29",0.167969
"7","ran7.hdr.3",0.07173
"7","ran7.hdr.30",0.153061
"7","ran7.hdr.31",0.292254
"7","ran7.hdr.32",0.0485437
"7","ran7.hdr.33",0.0881913
"7","ran7.hdr.34",0.124031
"7","ran7.hdr.35",0.0840336
"7","ran7.hdr.36",0.0920578
"7","ran7.hdr.37",0.0857988
"7","ran7.hdr.38",0.0710824
"7","ran7.hdr.39",0.131696
"7","ran7.hdr.4",0.201405
"7","ran7.hdr.40",0.0769231
"7","ran7.hdr.41",0.107468
"7","ran7.hdr.42",0.0980036
"7","ran7.hdr.43",0.0971524
"7","ran7.hdr.44",0.112595
"7","ran7.hdr.45",0.255597
"7","ran7.hdr.46",0.0858369
"7","ran7.hdr.47",0.110197
"7","ran7.hdr.48",0.0955882
"7","ran7.hdr.49",0.195745
"7","ran7.hdr.5",0.0491803
"7","ran7.hdr.50",0.111717
"7","ran7.hdr.51",0.0512397
"7","ran7.hdr.52",0.262048
"7","ran7.hdr.53",0.0894454
"7","ran7.hdr.54",0.752604
"7","ran7.hdr.55",0.161209
"7","ran7.hdr.56",0.110063
"7","ran7.hdr.57",0.367491
"7","ran7.hdr.58",0.213974
"7","ran7.hdr.6",0.0804795
"7","ran7.hdr.7",0.0691824
"7","ran7.hdr.8",0.121377
"7","ran7.hdr.9",0.115016
"8","ran8.hdr.1",0.254237
"8","ran8.hdr.10",0.564103
"8","ran8.hdr.11",0.153392
"8","ran8.hdr.12",0.133333
"8","ran8.hdr.13",0.18287
"8","ran8.hdr.14",0.27459
"8","ran8.hdr.15",0.156197
"8","ran8.hdr.16",0.184502
"8","ran8.hdr.17",0.110345
"8","ran8.hdr.18",0.128501
"8","ran8.hdr.19",0.316239
"8","ran8.hdr.2",0.109649
"8","ran8.hdr.20",0.0936937
"8","ran8.hdr.21",0.0546624
"8","ran8.hdr.22",0.105932
"8","ran8.hdr.23",0.091954
"8","ran8.hdr.24",0.0988372
"8","ran8.hdr.25",0.120464
"8","ran8.hdr.26",0.0833333
"8","ran8.hdr.27",0.15
"8","ran8.hdr.28",0.160338
"8","ran8.hdr.29",0.159363
"8","ran8.hdr.3",0.254808
"8","ran8.hdr.30",0.157609
"8","ran8.hdr.31",0.629108
"8","ran8.hdr.32",0.302326
"8","ran8.hdr.33",0.181818
"8","ran8.hdr.34",0.142857
"8","ran8.hdr.35",0.255952
"8","ran8.hdr.36",0.152941
"8","ran8.hdr.37",0.0974576
"8","ran8.hdr.38",0.201493
"8","ran8.hdr.39",0.292254
"8","ran8.hdr.4",0.175926
"8","ran8.hdr.40",0.0913043
"8","ran8.hdr.41",0.225225
"8","ran8.hdr.42",0.0630631
"8","ran8.hdr.43",0.202399
"8","ran8.hdr.44",0.177606
"8","ran8.hdr.45",0.22963
"8","ran8.hdr.46",0.177483
"8","ran8.hdr.47",0.0971524
"8","ran8.hdr.48",0.084507
"8","ran8.hdr.49",0.158263
"8","ran8.hdr.5",0.110329
"8","ran8.hdr.50",0.213483
"8","ran8.hdr.51",0.0721649
"8","ran8.hdr.52",0.115506
"8","ran8.hdr.53",0.241758
"8","ran8.hdr.54",0.111693
"8","ran8.hdr.55",0.113074
"8","ran8.hdr.56",0.0653153
"8","ran8.hdr.57",0.0971963
"8","ran8.hdr.58",0.126685
"8","ran8.hdr.6",0.0911602
"8","ran8.hdr.7",0.149533
"8","ran8.hdr.8",0.282927
"8","ran8.hdr.9",0.384615
"9","ran9.hdr.1",0.0495495
"9","ran9.hdr.10",0.0582363
"9","ran9.hdr.11",0.115854
"9","ran9.hdr.12",0.0702479
"9","ran9.hdr.13",0.0642336
"9","ran9.hdr.14",0.0870337
"9","ran9.hdr.15",0.152047
"9","ran9.hdr.16",0.097561
"9","ran9.hdr.17",0.258486
"9","ran9.hdr.18",0.0909091
"9","ran9.hdr.19",0.264624
"9","ran9.hdr.2",0.0777262
"9","ran9.hdr.20",0.183028
"9","ran9.hdr.21",0.0519878
"9","ran9.hdr.22",0.14786
"9","ran9.hdr.23",0.166667
"9","ran9.hdr.24",0.044964
"9","ran9.hdr.25",0.762712
"9","ran9.hdr.26",0.242105
"9","ran9.hdr.27",0.0855615
"9","ran9.hdr.28",0.36092
"9","ran9.hdr.29",0.597315
"9","ran9.hdr.3",0.656934
"9","ran9.hdr.30",0.0959233
"9","ran9.hdr.31",0.149068
"9","ran9.hdr.32",0.100437
"9","ran9.hdr.33",0.192593
"9","ran9.hdr.34",0.0607477
"9","ran9.hdr.35",0.0569307
"9","ran9.hdr.36",0.163823
"9","ran9.hdr.37",0.404762
"9","ran9.hdr.38",0.129921
"9","ran9.hdr.39",0.159494
"9","ran9.hdr.4",0.0911602
"9","ran9.hdr.40",0.0895197
"9","ran9.hdr.41",0.0564516
"9","ran9.hdr.42",0.177632
"9","ran9.hdr.43",0.134775
"9","ran9.hdr.44",0.0928196
"9","ran9.hdr.45",0.137662
"9","ran9.hdr.46",0.105714
"9","ran9.hdr.47",0.115506
"9","ran9.hdr.48",0.140385
"9","ran9.hdr.49",0.330579
"9","ran9.hdr.5",0.0616246
"9","ran9.hdr.50",0.117438
"9","ran9.hdr.51",0.108168
"9","ran9.hdr.52",0.16707
"9","ran9.hdr.53",0.0653153
"9","ran9.hdr.54",0.0749064
"9","ran9.hdr.55",0.277344
"9","ran9.hdr.56",0.367491
"9","ran9.hdr.57",0.154341
"9","ran9.hdr.58",0.320312
"9","ran9.hdr.6",0.253369
"9","ran9.hdr.7",0.0698324
"9","ran9.hdr.8",0.149533
"9","ran9.hdr.9",0.0574374
"10","ran10.hdr.1",0.0650407
"10","ran10.hdr.10",0.0733591
"10","ran10.hdr.11",0.31058
"10","ran10.hdr.12",0.0793201
"10","ran10.hdr.13",0.102083
"10","ran10.hdr.14",0.127148
"10","ran10.hdr.15",0.136656
"10","ran10.hdr.16",0.11522
"10","ran10.hdr.17",0.0828729
"10","ran10.hdr.18",0.252427
"10","ran10.hdr.19",0.069697
"10","ran10.hdr.2",0.713235
"10","ran10.hdr.20",0.228856
"10","ran10.hdr.21",0.302839
"10","ran10.hdr.22",0.207262
"10","ran10.hdr.23",0.0859873
"10","ran10.hdr.24",0.133333
"10","ran10.hdr.25",0.101089
"10","ran10.hdr.26",0.045302
"10","ran10.hdr.27",0.0993884
"10","ran10.hdr.28",0.116352
"10","ran10.hdr.29",0.250485
"10","ran10.hdr.3",0.126888
"10","ran10.hdr.30",0.170992
"10","ran10.hdr.31",0.111111
"10","ran10.hdr.32",0.111111
"10","ran10.hdr.33",0.126939
"10","ran10.hdr.34",0.0660377
"10","ran10.hdr.35",0.15942
"10","ran10.hdr.36",0.176471
"10","ran10.hdr.37",0.104623
"10","ran10.hdr.38",0.15942
"10","ran10.hdr.39",0.0981997
"10","ran10.hdr.4",0.119741
"10","ran10.hdr.40",0.121001
"10","ran10.hdr.41",0.0530401
"10","ran10.hdr.42",0.0677966
"10","ran10.hdr.43",0.0486111
"10","ran10.hdr.44",0.168675
"10","ran10.hdr.45",0.238197
"10","ran10.hdr.46",0.174074
"10","ran10.hdr.47",0.064257
"10","ran10.hdr.48",0.100592
"10","ran10.hdr.49",0.0738916
"10","ran10.hdr.5",0.196078
"10","ran10.hdr.50",0.064257
"10","ran10.hdr.51",0.170732
"10","ran10.hdr.52",0.0846847
"10","ran10.hdr.53",0.0884558
"10","ran10.hdr.54",0.143777
"10","ran10.hdr.55",0.277344
"10","ran10.hdr.56",0.150376
"10","ran10.hdr.57",0.333333
"10","ran10.hdr.58",0.186747
"10","ran10.hdr.6",0.0375
"10","ran10.hdr.7",0.109589
"10","ran10.hdr.8",0.0885417
"10","ran10.hdr.9",0.150538
"11","ran11.hdr.1",0.0997783
"11","ran11.hdr.10",0.131868
"11","ran11.hdr.11",0.0542169
"11","ran11.hdr.12",0.0661323
"11","ran11.hdr.13",0.224939
"11","ran11.hdr.14",0.27459
"11","ran11.hdr.15",0.0888252
"11","ran11.hdr.16",0.123393
"11","ran11.hdr.17",0.0774648
"11","ran11.hdr.18",0.107242
"11","ran11.hdr.19",0.0613383
"11","ran11.hdr.2",0.0776892
"11","ran11.hdr.20",0.207262
"11","ran11.hdr.21",0.143092
"11","ran11.hdr.22",0.0721003
"11","ran11.hdr.23",0.0449612
"11","ran11.hdr.24",0.107143
"11","ran11.hdr.25",0.113703
"11","ran11.hdr.26",0.157685
"11","ran11.hdr.27",0.15
"11","ran11.hdr.28",0.162264
"11","ran11.hdr.29",0.258427
"11","ran11.hdr.3",0.106646
"11","ran11.hdr.30",0.241573
"11","ran11.hdr.31",0.111111
"11","ran11.hdr.32",0.104524
"11","ran11.hdr.33",0.46063
"11","ran11.hdr.34",0.060472
"11","ran11.hdr.35",0.149671
"11","ran11.hdr.36",0.0907781
"11","ran11.hdr.37",0.0635401
"11","ran11.hdr.38",0.0475382
"11","ran11.hdr.39",0.130435
"11","ran11.hdr.4",0.311258
"11","ran11.hdr.40",0.097629
"11","ran11.hdr.41",0.850877
"11","ran11.hdr.42",0.357143
"11","ran11.hdr.43",0.0609756
"11","ran11.hdr.44",0.139224
"11","ran11.hdr.45",0.176796
"11","ran11.hdr.46",0.214099
"11","ran11.hdr.47",0.130518
"11","ran11.hdr.48",0.181185
"11","ran11.hdr.49",0.15
"11","ran11.hdr.5",0.345411
"11","ran11.hdr.50",0.577236
"11","ran11.hdr.51",0.206972
"11","ran11.hdr.52",0.247748
"11","ran11.hdr.53",0.208251
"11","ran11.hdr.54",0.273885
"11","ran11.hdr.55",0.56962
"11","ran11.hdr.56",0.156472
"11","ran11.hdr.57",0.136691
"11","ran11.hdr.58",0.0818713
"11","ran11.hdr.6",0.0714286
"11","ran11.hdr.7",0.152216
"11","ran11.hdr.8",0.121399
"11","ran11.hdr.9",0.12069
"12","ran12.hdr.1",0.0961792
"12","ran12.hdr.10",0.0541612
"12","ran12.hdr.11",0.193133
"12","ran12.hdr.12",0.0621469
"12","ran12.hdr.13",0.0841121
"12","ran12.hdr.14",0.136656
"12","ran12.hdr.15",0.069697
"12","ran12.hdr.16",0.146538
"12","ran12.hdr.17",0.107242
"12","ran12.hdr.18",0.302839
"12","ran12.hdr.19",0.12685
"12","ran12.hdr.2",0.178517
"12","ran12.hdr.20",0.124046
"12","ran12.hdr.21",0.157303
"12","ran12.hdr.22",0.1136
"12","ran12.hdr.23",0.207262
"12","ran12.hdr.24",0.0824742
"12","ran12.hdr.25",0.178218
"12","ran12.hdr.26",0.240688
"12","ran12.hdr.27",0.101089
"12","ran12.hdr.28",0.0845771
"12","ran12.hdr.29",0.0991304
"12","ran12.hdr.3",0.44086
"12","ran12.hdr.30",0.045302
"12","ran12.hdr.31",0.20558
"12","ran12.hdr.32",0.0584046
"12","ran12.hdr.33",0.181118
"12","ran12.hdr.34",0.141757
"12","ran12.hdr.35",0.0448029
"12","ran12.hdr.36",0.297778
"12","ran12.hdr.37",0.0595647
"12","ran12.hdr.38",0.0930788
"12","ran12.hdr.39",0.173228
"12","ran12.hdr.4",0.0911602
"12","ran12.hdr.40",0.102244
"12","ran12.hdr.41",0.202065
"12","ran12.hdr.42",0.889474
"12","ran12.hdr.43",0.18958
"12","ran12.hdr.44",0.159494
"12","ran12.hdr.45",0.0858896
"12","ran12.hdr.46",0.0793388
"12","ran12.hdr.47",0.183246
"12","ran12.hdr.48",0.10356
"12","ran12.hdr.49",0.0759162
"12","ran12.hdr.5",0.137072
"12","ran12.hdr.50",0.104839
"12","ran12.hdr.51",0.114583
"12","ran12.hdr.52",0.0968801
"12","ran12.hdr.53",0.0615616
"12","ran12.hdr.54",0.0855107
"12","ran12.hdr.55",0.183908
"12","ran12.hdr.56",0.131868
"12","ran12.hdr.57",0.392638
"12","ran12.hdr.58",0.365591
"12","ran12.hdr.6",0.0741445
"12","ran12.hdr.7",0.0916031
"12","ran12.hdr.8",0.0691824
"12","ran12.hdr.9",0.130312
"13","ran13.hdr.1",0.11838
"13","ran13.hdr.10",0.108216
"13","ran13.hdr.11",0.071048
"13","ran13.hdr.12",0.18287
"13","ran13.hdr.13",0.0473083
"13","ran13.hdr.14",0.0707395
"13","ran13.hdr.15",0.140873
"13","ran13.hdr.16",0.265985
"13","ran13.hdr.17",0.458472
"13","ran13.hdr.18",0.185484
"13","ran13.hdr.19",0.124046
"13","ran13.hdr.2",0.0888889
"13","ran13.hdr.20",0.0628931
"13","ran13.hdr.21",0.118022
"13","ran13.hdr.22",0.129817
"13","ran13.hdr.23",0.091954
"13","ran13.hdr.24",0.117274
"13","ran13.hdr.25",0.0448505
"13","ran13.hdr.26",0.113835
"13","ran13.hdr.27",0.194656
"13","ran13.hdr.28",0.142494
"13","ran13.hdr.29",0.120063
"13","ran13.hdr.3",0.290954
"13","ran13.hdr.30",0.256364
"13","ran13.hdr.31",0.157609
"13","ran13.hdr.32",0.18956
"13","ran13.hdr.33",0.252525
"13","ran13.hdr.34",0.104348
"13","ran13.hdr.35",0.35
"13","ran13.hdr.36",0.161905
"13","ran13.hdr.37",0.118644
"13","ran13.hdr.38",0.255952
"13","ran13.hdr.39",0.0933063
"13","ran13.hdr.4",0.156992
"13","ran13.hdr.40",0.084507
"13","ran13.hdr.41",0.115265
"13","ran13.hdr.42",0.0630631
"13","ran13.hdr.43",0.0555556
"13","ran13.hdr.44",0.106695
"13","ran13.hdr.45",0.121001
"13","ran13.hdr.46",0.418605
"13","ran13.hdr.47",0.875
"13","ran13.hdr.48",0.115506
"13","ran13.hdr.49",0.112245
"13","ran13.hdr.5",0.135135
"13","ran13.hdr.50",0.104839
"13","ran13.hdr.51",0.111693
"13","ran13.hdr.52",0.117438
"13","ran13.hdr.53",0.0754717
"13","ran13.hdr.54",0.348315
"13","ran13.hdr.55",0.0724638
"13","ran13.hdr.56",0.150121
"13","ran13.hdr.57",0.104348
"13","ran13.hdr.58",0.234568
"13","ran13.hdr.6",0.290598
"13","ran13.hdr.7",0.0935673
"13","ran13.hdr.8",0.0524272
"13","ran13.hdr.9",0.0905797
"14","ran14.hdr.1",0.109415
"14","ran14.hdr.10",0.103011
"14","ran14.hdr.11",0.0795756
"14","ran14.hdr.12",0.173737
"14","ran14.hdr.13",0.147627
"14","ran14.hdr.14",0.0642055
"14","ran14.hdr.15",0.142857
"14","ran14.hdr.16",0.289941
"14","ran14.hdr.17",0.0758621
