"column_label","ran.hdr.name","CLR_NOTABILIS.max"
"1","ran1.hdr.1",6.104791
"1","ran1.hdr.10",11.92807
"1","ran1.hdr.11",8.470461
"1","ran1.hdr.12",5.988915
"1","ran1.hdr.13",8.427574
"1","ran1.hdr.14",4.880437
"1","ran1.hdr.15",218.3401
"1","ran1.hdr.16",6.800797
"1","ran1.hdr.17",7.617838
"1","ran1.hdr.18",6.191792
"1","ran1.hdr.19",7.555292
"1","ran1.hdr.2",6.193471
"1","ran1.hdr.20",16.94107
"1","ran1.hdr.21",8.985037
"1","ran1.hdr.22",4.329539
"1","ran1.hdr.23",5.10577
"1","ran1.hdr.24",2.947221
"1","ran1.hdr.25",23.77865
"1","ran1.hdr.26",5.905272
"1","ran1.hdr.27",4.63465
"1","ran1.hdr.28",13.84269
"1","ran1.hdr.29",9.139393
"1","ran1.hdr.3",4.318404
"1","ran1.hdr.30",2.699905
"1","ran1.hdr.31",6.428201
"1","ran1.hdr.32",3.496521
"1","ran1.hdr.33",7.416357
"1","ran1.hdr.34",7.473887
"1","ran1.hdr.35",6.218665
"1","ran1.hdr.36",9.185977
"1","ran1.hdr.37",13.13258
"1","ran1.hdr.38",9.725898
"1","ran1.hdr.39",3.941171
"1","ran1.hdr.4",27.20904
"1","ran1.hdr.40",7.397331
"1","ran1.hdr.41",16.18032
"1","ran1.hdr.42",6.384745
"1","ran1.hdr.43",15.2572
"1","ran1.hdr.44",51.67524
"1","ran1.hdr.45",7.257629
"1","ran1.hdr.46",8.964043
"1","ran1.hdr.47",25.58074
"1","ran1.hdr.48",10.82294
"1","ran1.hdr.49",10.61455
"1","ran1.hdr.5",9.206508
"1","ran1.hdr.50",11.20718
"1","ran1.hdr.51",8.161084
"1","ran1.hdr.52",7.249934
"1","ran1.hdr.53",6.729925
"1","ran1.hdr.54",4.67801
"1","ran1.hdr.55",6.342469
"1","ran1.hdr.56",7.228151
"1","ran1.hdr.57",32.0616
"1","ran1.hdr.58",21.75717
"1","ran1.hdr.59",6.314568
"1","ran1.hdr.6",12.48923
"1","ran1.hdr.60",7.145926
"1","ran1.hdr.61",3.349852
"1","ran1.hdr.62",6.610032
"1","ran1.hdr.63",9.356842
"1","ran1.hdr.64",17.8658
"1","ran1.hdr.65",4.843511
"1","ran1.hdr.66",18.21158
"1","ran1.hdr.67",4.651628
"1","ran1.hdr.68",6.536455
"1","ran1.hdr.69",18.07833
"1","ran1.hdr.7",13.07477
"1","ran1.hdr.70",13.32439
"1","ran1.hdr.71",29.58789
"1","ran1.hdr.72",24.36003
"1","ran1.hdr.73",7.534953
"1","ran1.hdr.74",9.743855
"1","ran1.hdr.75",15.01812
"1","ran1.hdr.76",17.02048
"1","ran1.hdr.77",4.834904
"1","ran1.hdr.78",8.124009
"1","ran1.hdr.8",4.677402
"1","ran1.hdr.9",6.840445
"2","ran2.hdr.1",6.729078
"2","ran2.hdr.10",5.064148
"2","ran2.hdr.11",5.149281
"2","ran2.hdr.12",4.921046
"2","ran2.hdr.13",4.575372
"2","ran2.hdr.14",7.853477
"2","ran2.hdr.15",9.277319
"2","ran2.hdr.16",7.566973
"2","ran2.hdr.17",62.73713
"2","ran2.hdr.18",14.44438
"2","ran2.hdr.19",19.40955
"2","ran2.hdr.2",7.682502
"2","ran2.hdr.20",14.38501
"2","ran2.hdr.21",9.782949
"2","ran2.hdr.22",8.475585
"2","ran2.hdr.23",5.350068
"2","ran2.hdr.24",6.037365
"2","ran2.hdr.25",4.26252
"2","ran2.hdr.26",5.300113
"2","ran2.hdr.27",8.300374
"2","ran2.hdr.28",5.13678
"2","ran2.hdr.29",9.874899
"2","ran2.hdr.3",5.304547
"2","ran2.hdr.30",4.097836
"2","ran2.hdr.31",6.74337
"2","ran2.hdr.32",9.867788
"2","ran2.hdr.33",6.497154
"2","ran2.hdr.34",6.889475
"2","ran2.hdr.35",14.03475
"2","ran2.hdr.36",7.52279
"2","ran2.hdr.37",9.726909
"2","ran2.hdr.38",4.795932
"2","ran2.hdr.39",12.33748
"2","ran2.hdr.4",11.91767
"2","ran2.hdr.40",5.04955
"2","ran2.hdr.41",4.991955
"2","ran2.hdr.42",6.232012
"2","ran2.hdr.43",16.18032
"2","ran2.hdr.44",8.408559
"2","ran2.hdr.45",24.20297
"2","ran2.hdr.46",6.073983
"2","ran2.hdr.47",5.242792
"2","ran2.hdr.48",2.90888
"2","ran2.hdr.49",6.262175
"2","ran2.hdr.5",26.89481
"2","ran2.hdr.50",2.832616
"2","ran2.hdr.51",7.275227
"2","ran2.hdr.52",3.986512
"2","ran2.hdr.53",8.771744
"2","ran2.hdr.54",7.414771
"2","ran2.hdr.55",32.58335
"2","ran2.hdr.56",6.297131
"2","ran2.hdr.57",6.991802
"2","ran2.hdr.58",9.330614
"2","ran2.hdr.59",5.953618
"2","ran2.hdr.6",5.443187
"2","ran2.hdr.60",5.136876
"2","ran2.hdr.61",5.400295
"2","ran2.hdr.62",88.40246
"2","ran2.hdr.63",23.17555
"2","ran2.hdr.64",4.489418
"2","ran2.hdr.65",4.037866
"2","ran2.hdr.66",6.098368
"2","ran2.hdr.67",5.915567
"2","ran2.hdr.68",7.992512
"2","ran2.hdr.69",14.51421
"2","ran2.hdr.7",8.459272
"2","ran2.hdr.70",4.85198
"2","ran2.hdr.71",8.622398
"2","ran2.hdr.72",5.694613
"2","ran2.hdr.73",7.515667
"2","ran2.hdr.74",3.817122
"2","ran2.hdr.75",3.629571
"2","ran2.hdr.76",4.160436
"2","ran2.hdr.77",8.115958
"2","ran2.hdr.78",5.17003
"2","ran2.hdr.8",26.34057
"2","ran2.hdr.9",6.34165
"3","ran3.hdr.1",3.132311
"3","ran3.hdr.10",3.953965
"3","ran3.hdr.11",6.748619
"3","ran3.hdr.12",21.33456
"3","ran3.hdr.13",14.09979
"3","ran3.hdr.14",10.13402
"3","ran3.hdr.15",5.081205
"3","ran3.hdr.16",6.422579
"3","ran3.hdr.17",7.393773
"3","ran3.hdr.18",2.447951
"3","ran3.hdr.19",5.105036
"3","ran3.hdr.2",2.200613
"3","ran3.hdr.20",7.578445
"3","ran3.hdr.21",5.252235
"3","ran3.hdr.22",5.310949
"3","ran3.hdr.23",8.062124
"3","ran3.hdr.24",5.70344
"3","ran3.hdr.25",11.11168
"3","ran3.hdr.26",14.71756
"3","ran3.hdr.27",5.887665
"3","ran3.hdr.28",10.4331
"3","ran3.hdr.29",9.05232
"3","ran3.hdr.3",10.54151
"3","ran3.hdr.30",3.486983
"3","ran3.hdr.31",6.861623
"3","ran3.hdr.32",7.859936
"3","ran3.hdr.33",14.17762
"3","ran3.hdr.34",30.88907
"3","ran3.hdr.35",12.06332
"3","ran3.hdr.36",5.621029
"3","ran3.hdr.37",3.700559
"3","ran3.hdr.38",9.182357
"3","ran3.hdr.39",8.173071
"3","ran3.hdr.4",10.65328
"3","ran3.hdr.40",6.962782
"3","ran3.hdr.41",34.05338
"3","ran3.hdr.42",5.500408
"3","ran3.hdr.43",4.24141
"3","ran3.hdr.44",11.23431
"3","ran3.hdr.45",5.813434
"3","ran3.hdr.46",25.58074
"3","ran3.hdr.47",6.237058
"3","ran3.hdr.48",5.611177
"3","ran3.hdr.49",12.88915
"3","ran3.hdr.5",5.732509
"3","ran3.hdr.50",25.25221
"3","ran3.hdr.51",4.723881
"3","ran3.hdr.52",11.71548
"3","ran3.hdr.53",5.457237
"3","ran3.hdr.54",10.40954
"3","ran3.hdr.55",5.124783
"3","ran3.hdr.56",8.702635
"3","ran3.hdr.57",7.30257
"3","ran3.hdr.58",10.65228
"3","ran3.hdr.59",7.414771
"3","ran3.hdr.6",5.333321
"3","ran3.hdr.60",12.91236
"3","ran3.hdr.61",5.810981
"3","ran3.hdr.62",5.953496
"3","ran3.hdr.63",5.991722
"3","ran3.hdr.64",4.875922
"3","ran3.hdr.65",6.925403
"3","ran3.hdr.66",4.519273
"3","ran3.hdr.67",8.842438
"3","ran3.hdr.68",4.566412
"3","ran3.hdr.69",4.590613
"3","ran3.hdr.7",6.200177
"3","ran3.hdr.70",6.654503
"3","ran3.hdr.71",9.513307
"3","ran3.hdr.72",5.032155
"3","ran3.hdr.73",3.993114
"3","ran3.hdr.74",3.609124
"3","ran3.hdr.75",5.964439
"3","ran3.hdr.76",6.262523
"3","ran3.hdr.77",15.19787
"3","ran3.hdr.78",5.664436
"3","ran3.hdr.8",3.098986
"3","ran3.hdr.9",4.074368
"4","ran4.hdr.1",10.88439
"4","ran4.hdr.10",6.952953
"4","ran4.hdr.11",10.36729
"4","ran4.hdr.12",19.40955
"4","ran4.hdr.13",6.946101
"4","ran4.hdr.14",4.294871
"4","ran4.hdr.15",5.637685
"4","ran4.hdr.16",12.46643
"4","ran4.hdr.17",7.555292
"4","ran4.hdr.18",5.180841
"4","ran4.hdr.19",4.142231
"4","ran4.hdr.2",6.286
"4","ran4.hdr.20",8.300374
"4","ran4.hdr.21",45.69406
"4","ran4.hdr.22",4.564651
"4","ran4.hdr.23",3.734369
"4","ran4.hdr.24",23.73985
"4","ran4.hdr.25",9.745102
"4","ran4.hdr.26",7.010683
"4","ran4.hdr.27",3.633255
"4","ran4.hdr.28",8.537244
"4","ran4.hdr.29",7.52279
"4","ran4.hdr.3",4.603387
"4","ran4.hdr.30",13.56908
"4","ran4.hdr.31",12.81163
"4","ran4.hdr.32",10.16262
"4","ran4.hdr.33",5.145225
"4","ran4.hdr.34",34.05338
"4","ran4.hdr.35",16.18032
"4","ran4.hdr.36",23.80687
"4","ran4.hdr.37",7.160893
"4","ran4.hdr.38",8.734269
"4","ran4.hdr.39",4.417563
"4","ran4.hdr.4",14.4123
"4","ran4.hdr.40",5.948611
"4","ran4.hdr.41",9.608521
"4","ran4.hdr.42",5.66396
"4","ran4.hdr.43",8.13461
"4","ran4.hdr.44",4.67801
"4","ran4.hdr.45",39.73064
"4","ran4.hdr.46",4.513445
"4","ran4.hdr.47",6.904195
"4","ran4.hdr.48",2.708536
"4","ran4.hdr.49",3.075301
"4","ran4.hdr.5",4.373452
"4","ran4.hdr.50",5.124783
"4","ran4.hdr.51",9.370785
"4","ran4.hdr.52",9.073886
"4","ran4.hdr.53",6.341722
"4","ran4.hdr.54",6.561815
"4","ran4.hdr.55",8.507411
"4","ran4.hdr.56",3.900991
"4","ran4.hdr.57",11.46526
"4","ran4.hdr.58",12.74125
"4","ran4.hdr.59",6.921342
"4","ran4.hdr.6",8.733329
"4","ran4.hdr.60",10.13966
"4","ran4.hdr.61",4.932955
"4","ran4.hdr.62",13.341
"4","ran4.hdr.63",6.57695
"4","ran4.hdr.64",5.101996
"4","ran4.hdr.65",10.54244
"4","ran4.hdr.66",8.6647
"4","ran4.hdr.67",11.34656
"4","ran4.hdr.68",4.866223
"4","ran4.hdr.69",4.761781
"4","ran4.hdr.7",6.76862
"4","ran4.hdr.70",5.851713
"4","ran4.hdr.71",3.770372
"4","ran4.hdr.72",4.49148
"4","ran4.hdr.73",6.760061
"4","ran4.hdr.74",4.60141
"4","ran4.hdr.75",10.03374
"4","ran4.hdr.76",8.140078
"4","ran4.hdr.77",10.94907
"4","ran4.hdr.78",13.32062
"4","ran4.hdr.8",7.30639
"4","ran4.hdr.9",9.344003
"5","ran5.hdr.1",6.08873
"5","ran5.hdr.10",8.055841
"5","ran5.hdr.11",3.733864
"5","ran5.hdr.12",4.152942
"5","ran5.hdr.13",3.695622
"5","ran5.hdr.14",64.68837
"5","ran5.hdr.15",13.43087
"5","ran5.hdr.16",5.180777
"5","ran5.hdr.17",3.782967
"5","ran5.hdr.18",7.980795
"5","ran5.hdr.19",5.27653
"5","ran5.hdr.2",9.991281
"5","ran5.hdr.20",74.42535
"5","ran5.hdr.21",10.24162
"5","ran5.hdr.22",7.194819
"5","ran5.hdr.23",8.928012
"5","ran5.hdr.24",13.84269
"5","ran5.hdr.25",8.277895
"5","ran5.hdr.26",6.805192
"5","ran5.hdr.27",11.90085
"5","ran5.hdr.28",6.555504
"5","ran5.hdr.29",14.78046
"5","ran5.hdr.3",13.46416
"5","ran5.hdr.30",9.745102
"5","ran5.hdr.31",8.983726
"5","ran5.hdr.32",4.388755
"5","ran5.hdr.33",9.911692
"5","ran5.hdr.34",7.612931
"5","ran5.hdr.35",6.402024
"5","ran5.hdr.36",11.3289
"5","ran5.hdr.37",7.583964
"5","ran5.hdr.38",7.2082
"5","ran5.hdr.39",8.858399
"5","ran5.hdr.4",7.148213
"5","ran5.hdr.40",5.843946
"5","ran5.hdr.41",24.92954
"5","ran5.hdr.42",7.860148
"5","ran5.hdr.43",2.674875
"5","ran5.hdr.44",19.78336
"5","ran5.hdr.45",20.9457
"5","ran5.hdr.46",9.164078
"5","ran5.hdr.47",9.241002
"5","ran5.hdr.48",11.39554
"5","ran5.hdr.49",8.111845
"5","ran5.hdr.5",6.629234
"5","ran5.hdr.50",8.175192
"5","ran5.hdr.51",27.12882
"5","ran5.hdr.52",3.444016
"5","ran5.hdr.53",5.855855
"5","ran5.hdr.54",4.413095
"5","ran5.hdr.55",9.41815
"5","ran5.hdr.56",12.70077
"5","ran5.hdr.57",6.262096
"5","ran5.hdr.58",10.2178
"5","ran5.hdr.59",18.72957
"5","ran5.hdr.6",7.566894
"5","ran5.hdr.60",7.936382
"5","ran5.hdr.61",7.326065
"5","ran5.hdr.62",4.296604
"5","ran5.hdr.63",13.341
"5","ran5.hdr.64",6.512948
"5","ran5.hdr.65",7.206055
"5","ran5.hdr.66",4.532653
"5","ran5.hdr.67",4.286378
"5","ran5.hdr.68",41.11015
"5","ran5.hdr.69",6.545289
"5","ran5.hdr.7",3.400445
"5","ran5.hdr.70",4.877789
"5","ran5.hdr.71",5.129085
"5","ran5.hdr.72",7.109749
"5","ran5.hdr.73",7.534953
"5","ran5.hdr.74",6.61557
"5","ran5.hdr.75",6.349872
"5","ran5.hdr.76",27.76315
"5","ran5.hdr.77",11.91073
"5","ran5.hdr.78",7.844566
"5","ran5.hdr.8",4.444498
"5","ran5.hdr.9",11.91767
"6","ran6.hdr.1",6.316731
"6","ran6.hdr.10",3.503253
"6","ran6.hdr.11",5.43778
"6","ran6.hdr.12",3.763627
"6","ran6.hdr.13",4.220582
"6","ran6.hdr.14",6.037162
"6","ran6.hdr.15",4.424187
"6","ran6.hdr.16",21.33456
"6","ran6.hdr.17",9.281673
"6","ran6.hdr.18",3.177214
"6","ran6.hdr.19",7.393773
"6","ran6.hdr.2",6.604252
"6","ran6.hdr.20",6.289098
"6","ran6.hdr.21",7.415277
"6","ran6.hdr.22",6.403653
"6","ran6.hdr.23",7.784716
"6","ran6.hdr.24",3.714156
"6","ran6.hdr.25",6.351104
"6","ran6.hdr.26",40.79084
"6","ran6.hdr.27",7.162603
"6","ran6.hdr.28",4.962417
"6","ran6.hdr.29",4.74638
"6","ran6.hdr.3",8.269646
"6","ran6.hdr.30",8.170659
"6","ran6.hdr.31",10.99191
"6","ran6.hdr.32",5.198268
"6","ran6.hdr.33",5.642529
"6","ran6.hdr.34",10.30229
"6","ran6.hdr.35",7.466711
"6","ran6.hdr.36",4.978141
"6","ran6.hdr.37",13.15256
"6","ran6.hdr.38",5.59705
"6","ran6.hdr.39",8.510044
"6","ran6.hdr.4",13.4784
"6","ran6.hdr.40",15.70432
"6","ran6.hdr.41",25.58074
"6","ran6.hdr.42",13.92912
"6","ran6.hdr.43",72.67317
"6","ran6.hdr.44",8.891738
"6","ran6.hdr.45",8.647804
"6","ran6.hdr.46",10.0483
"6","ran6.hdr.47",7.374892
"6","ran6.hdr.48",3.548692
"6","ran6.hdr.49",10.56586
"6","ran6.hdr.5",6.076629
"6","ran6.hdr.50",24.71915
"6","ran6.hdr.51",4.128793
"6","ran6.hdr.52",17.6743
"6","ran6.hdr.53",13.51728
"6","ran6.hdr.54",9.750476
"6","ran6.hdr.55",7.39654
"6","ran6.hdr.56",9.26677
"6","ran6.hdr.57",6.341172
"6","ran6.hdr.58",7.732015
"6","ran6.hdr.59",10.2178
"6","ran6.hdr.6",5.20586
"6","ran6.hdr.60",5.701617
"6","ran6.hdr.61",4.899409
"6","ran6.hdr.62",5.400295
"6","ran6.hdr.63",58.28687
"6","ran6.hdr.64",16.59117
"6","ran6.hdr.65",7.59841
"6","ran6.hdr.66",9.574595
"6","ran6.hdr.67",9.798931
"6","ran6.hdr.68",14.40334
"6","ran6.hdr.69",6.050616
"6","ran6.hdr.7",4.170905
"6","ran6.hdr.70",8.789004
"6","ran6.hdr.71",15.40508
"6","ran6.hdr.72",28.22463
"6","ran6.hdr.73",5.213867
"6","ran6.hdr.74",7.587539
"6","ran6.hdr.75",8.435674
"6","ran6.hdr.76",3.578351
"6","ran6.hdr.77",9.225626
"6","ran6.hdr.78",11.29966
"6","ran6.hdr.8",8.310794
"6","ran6.hdr.9",8.218096
"7","ran7.hdr.1",7.430206
"7","ran7.hdr.10",6.643109
"7","ran7.hdr.11",6.158575
"7","ran7.hdr.12",3.858494
"7","ran7.hdr.13",4.04739
"7","ran7.hdr.14",6.866633
"7","ran7.hdr.15",12.27373
"7","ran7.hdr.16",30.71178
"7","ran7.hdr.17",4.159938
"7","ran7.hdr.18",7.018697
"7","ran7.hdr.19",6.079045
"7","ran7.hdr.2",9.327624
"7","ran7.hdr.20",3.707752
"7","ran7.hdr.21",5.356297
"7","ran7.hdr.22",6.111449
"7","ran7.hdr.23",11.13139
"7","ran7.hdr.24",8.062124
"7","ran7.hdr.25",7.538618
"7","ran7.hdr.26",22.00729
"7","ran7.hdr.27",6.535968
"7","ran7.hdr.28",4.344335
"7","ran7.hdr.29",10.25257
"7","ran7.hdr.3",5.411934
"7","ran7.hdr.30",4.452629
"7","ran7.hdr.31",7.666781
"7","ran7.hdr.32",23.11124
"7","ran7.hdr.33",4.753542
"7","ran7.hdr.34",5.177362
"7","ran7.hdr.35",13.13258
"7","ran7.hdr.36",5.658786
"7","ran7.hdr.37",10.884
"7","ran7.hdr.38",6.955099
"7","ran7.hdr.39",5.638618
"7","ran7.hdr.4",12.39599
"7","ran7.hdr.40",5.97929
"7","ran7.hdr.41",8.005431
"7","ran7.hdr.42",3.323606
"7","ran7.hdr.43",2.982855
"7","ran7.hdr.44",8.419014
"7","ran7.hdr.45",6.812586
"7","ran7.hdr.46",5.099053
"7","ran7.hdr.47",14.02589
"7","ran7.hdr.48",45.79872
"7","ran7.hdr.49",4.722387
"7","ran7.hdr.5",6.968266
"7","ran7.hdr.50",13.91929
"7","ran7.hdr.51",8.111845
"7","ran7.hdr.52",7.919435
"7","ran7.hdr.53",5.797065
"7","ran7.hdr.54",6.733916
"7","ran7.hdr.55",10.00258
"7","ran7.hdr.56",4.036555
"7","ran7.hdr.57",17.01279
"7","ran7.hdr.58",7.596072
"7","ran7.hdr.59",7.295817
"7","ran7.hdr.6",26.89481
"7","ran7.hdr.60",6.390739
"7","ran7.hdr.61",8.221006
"7","ran7.hdr.62",8.363993
"7","ran7.hdr.63",9.863555
"7","ran7.hdr.64",325.1585
"7","ran7.hdr.65",3.887795
"7","ran7.hdr.66",13.341
"7","ran7.hdr.67",10.68626
"7","ran7.hdr.68",9.758908
"7","ran7.hdr.69",13.38132
"7","ran7.hdr.7",6.777388
"7","ran7.hdr.70",21.56119
"7","ran7.hdr.71",5.103079
"7","ran7.hdr.72",3.523548
"7","ran7.hdr.73",4.761781
"7","ran7.hdr.74",4.295019
"7","ran7.hdr.75",4.49148
"7","ran7.hdr.76",9.225626
"7","ran7.hdr.77",6.659947
"7","ran7.hdr.78",3.854867
"7","ran7.hdr.8",4.159783
"7","ran7.hdr.9",6.923774
"8","ran8.hdr.1",5.823625
"8","ran8.hdr.10",3.360205
"8","ran8.hdr.11",5.05689
"8","ran8.hdr.12",3.038166
"8","ran8.hdr.13",6.334584
"8","ran8.hdr.14",7.444488
"8","ran8.hdr.15",5.850777
"8","ran8.hdr.16",16.95137
"8","ran8.hdr.17",6.168032
"8","ran8.hdr.18",7.578445
"8","ran8.hdr.19",38.61797
"8","ran8.hdr.2",4.823013
"8","ran8.hdr.20",5.085419
"8","ran8.hdr.21",12.76124
"8","ran8.hdr.22",4.065074
"8","ran8.hdr.23",10.57885
"8","ran8.hdr.24",8.062124
"8","ran8.hdr.25",4.775161
"8","ran8.hdr.26",6.383363
"8","ran8.hdr.27",8.300374
"8","ran8.hdr.28",33.47908
"8","ran8.hdr.29",4.896114
"8","ran8.hdr.3",9.423536
"8","ran8.hdr.30",4.869452
"8","ran8.hdr.31",7.416357
"8","ran8.hdr.32",6.119517
"8","ran8.hdr.33",12.05425
"8","ran8.hdr.34",3.993256
"8","ran8.hdr.35",17.71688
"8","ran8.hdr.36",12.30841
"8","ran8.hdr.37",6.447706
"8","ran8.hdr.38",4.710887
"8","ran8.hdr.39",5.198268
"8","ran8.hdr.4",19.69044
"8","ran8.hdr.40",15.2572
"8","ran8.hdr.41",20.59428
"8","ran8.hdr.42",6.617529
"8","ran8.hdr.43",15.70432
"8","ran8.hdr.44",5.948611
"8","ran8.hdr.45",4.419855
"8","ran8.hdr.46",4.756878
"8","ran8.hdr.47",10.7257
"8","ran8.hdr.48",4.930476
"8","ran8.hdr.49",7.180716
"8","ran8.hdr.5",5.06858
"8","ran8.hdr.50",1.816512
"8","ran8.hdr.51",14.48557
"8","ran8.hdr.52",5.618568
"8","ran8.hdr.53",17.01279
"8","ran8.hdr.54",3.711797
"8","ran8.hdr.55",6.227584
"8","ran8.hdr.56",6.341722
"8","ran8.hdr.57",8.835886
"8","ran8.hdr.58",4.899409
"8","ran8.hdr.59",88.40246
"8","ran8.hdr.6",6.182255
"8","ran8.hdr.60",10.74698
"8","ran8.hdr.61",6.911917
"8","ran8.hdr.62",18.27005
"8","ran8.hdr.63",9.911796
"8","ran8.hdr.64",2.984309
"8","ran8.hdr.65",34.65736
"8","ran8.hdr.66",7.404153
"8","ran8.hdr.67",5.645008
"8","ran8.hdr.68",19.72023
"8","ran8.hdr.69",12.42567
"8","ran8.hdr.7",10.01067
"8","ran8.hdr.70",8.169456
"8","ran8.hdr.71",5.011426
"8","ran8.hdr.72",17.83315
"8","ran8.hdr.73",11.31246
"8","ran8.hdr.74",5.472291
"8","ran8.hdr.75",6.6196
"8","ran8.hdr.76",4.240187
"8","ran8.hdr.77",144.9225
"8","ran8.hdr.78",9.225626
"8","ran8.hdr.8",11.24589
"8","ran8.hdr.9",7.58288
"9","ran9.hdr.1",4.57372
"9","ran9.hdr.10",15.82769
"9","ran9.hdr.11",10.54151
"9","ran9.hdr.12",16.06953
"9","ran9.hdr.13",3.916265
"9","ran9.hdr.14",5.623099
"9","ran9.hdr.15",31.82446
"9","ran9.hdr.16",6.402383
"9","ran9.hdr.17",6.009036
"9","ran9.hdr.18",7.75661
"9","ran9.hdr.19",4.502616
"9","ran9.hdr.2",6.552382
"9","ran9.hdr.20",3.038166
"9","ran9.hdr.21",7.444488
"9","ran9.hdr.22",4.995969
"9","ran9.hdr.23",5.174536
"9","ran9.hdr.24",3.348599
"9","ran9.hdr.25",10.65419
"9","ran9.hdr.26",3.504236
"9","ran9.hdr.27",6.451097
"9","ran9.hdr.28",7.686109
"9","ran9.hdr.29",7.086974
"9","ran9.hdr.3",5.823625
"9","ran9.hdr.30",23.11124
"9","ran9.hdr.31",5.110462
"9","ran9.hdr.32",4.652639
"9","ran9.hdr.33",8.173071
"9","ran9.hdr.34",5.791881
"9","ran9.hdr.35",7.021422
"9","ran9.hdr.36",17.71688
"9","ran9.hdr.37",3.454919
"9","ran9.hdr.38",25.35877
"9","ran9.hdr.39",5.638618
"9","ran9.hdr.4",8.862656
"9","ran9.hdr.40",3.941171
"9","ran9.hdr.41",3.221296
"9","ran9.hdr.42",7.326597
"9","ran9.hdr.43",7.14716
"9","ran9.hdr.44",10.54399
"9","ran9.hdr.45",3.603736
"9","ran9.hdr.46",8.419014
"9","ran9.hdr.47",5.731143
"9","ran9.hdr.48",6.186074
"9","ran9.hdr.49",11.44052
"9","ran9.hdr.5",17.37208
"9","ran9.hdr.50",10.61455
"9","ran9.hdr.51",5.240489
"9","ran9.hdr.52",6.299177
"9","ran9.hdr.53",5.622825
"9","ran9.hdr.54",7.813085
"9","ran9.hdr.55",4.987948
"9","ran9.hdr.56",7.844021
"9","ran9.hdr.57",27.12882
"9","ran9.hdr.58",3.446136
"9","ran9.hdr.59",6.991802
"9","ran9.hdr.6",6.193471
"9","ran9.hdr.60",8.701357
"9","ran9.hdr.61",5.136876
"9","ran9.hdr.62",6.225395
"9","ran9.hdr.63",7.436511
"9","ran9.hdr.64",7.849287
"9","ran9.hdr.65",11.22023
"9","ran9.hdr.66",5.794407
"9","ran9.hdr.67",5.004669
"9","ran9.hdr.68",6.396446
"9","ran9.hdr.69",5.915567
"9","ran9.hdr.7",6.146044
"9","ran9.hdr.70",10.50728
"9","ran9.hdr.71",13.83426
"9","ran9.hdr.72",5.517889
"9","ran9.hdr.73",5.668966
"9","ran9.hdr.74",3.629571
"9","ran9.hdr.75",6.77644
"9","ran9.hdr.76",7.126654
"9","ran9.hdr.77",70.81487
"9","ran9.hdr.78",4.560455
"9","ran9.hdr.8",10.41006
"9","ran9.hdr.9",8.964713
"10","ran10.hdr.1",11.88952
"10","ran10.hdr.10",5.849112
"10","ran10.hdr.11",5.795897
"10","ran10.hdr.12",7.622734
"10","ran10.hdr.13",23.46741
"10","ran10.hdr.14",6.158575
"10","ran10.hdr.15",7.94336
"10","ran10.hdr.16",8.102117
"10","ran10.hdr.17",4.212399
"10","ran10.hdr.18",8.552407
"10","ran10.hdr.19",16.94107
"10","ran10.hdr.2",8.466723
"10","ran10.hdr.20",8.475585
"10","ran10.hdr.21",2.457996
"10","ran10.hdr.22",8.256735
"10","ran10.hdr.23",14.71756
"10","ran10.hdr.24",8.928012
"10","ran10.hdr.25",4.618813
"10","ran10.hdr.26",3.182128
"10","ran10.hdr.27",3.298987
"10","ran10.hdr.28",7.384266
"10","ran10.hdr.29",6.558715
"10","ran10.hdr.3",4.534595
"10","ran10.hdr.30",4.470196
"10","ran10.hdr.31",9.794994
"10","ran10.hdr.32",8.175319
"10","ran10.hdr.33",8.170659
"10","ran10.hdr.34",9.726909
"10","ran10.hdr.35",7.082634
"10","ran10.hdr.36",14.3612
"10","ran10.hdr.37",6.088669
"10","ran10.hdr.38",15.43692
"10","ran10.hdr.39",7.541733
"10","ran10.hdr.4",8.215482
"10","ran10.hdr.40",51.67524
"10","ran10.hdr.41",25.23605
"10","ran10.hdr.42",8.309953
"10","ran10.hdr.43",6.135901
"10","ran10.hdr.44",11.00748
"10","ran10.hdr.45",8.266732
"10","ran10.hdr.46",52.15101
"10","ran10.hdr.47",7.95131
"10","ran10.hdr.48",15.43171
"10","ran10.hdr.49",4.739533
"10","ran10.hdr.5",5.149281
"10","ran10.hdr.50",5.828272
"10","ran10.hdr.51",5.344721
"10","ran10.hdr.52",4.956953
"10","ran10.hdr.53",6.935231
"10","ran10.hdr.54",10.12279
"10","ran10.hdr.55",7.179862
"10","ran10.hdr.56",17.32211
"10","ran10.hdr.57",37.74528
"10","ran10.hdr.58",11.62374
"10","ran10.hdr.59",3.71084
"10","ran10.hdr.6",5.140159
"10","ran10.hdr.60",14.40334
"10","ran10.hdr.61",8.917723
"10","ran10.hdr.62",25.33895
"10","ran10.hdr.63",20.64285
"10","ran10.hdr.64",20.97361
"10","ran10.hdr.65",34.65736
"10","ran10.hdr.66",5.917473
"10","ran10.hdr.67",9.121558
"10","ran10.hdr.68",3.696024
"10","ran10.hdr.69",8.205711
"10","ran10.hdr.7",6.76862
"10","ran10.hdr.70",17.84687
"10","ran10.hdr.71",5.517889
"10","ran10.hdr.72",6.193672
"10","ran10.hdr.73",6.654503
"10","ran10.hdr.74",39.57423
"10","ran10.hdr.75",12.8406
"10","ran10.hdr.76",3.909136
