"column_label","ran.hdr.name","CLR_PLESSENI.max"
"1","ran1.hdr.1",12.22511
"1","ran1.hdr.10",36.81484
"1","ran1.hdr.11",9.75816
"1","ran1.hdr.12",51.85368
"1","ran1.hdr.13",13.07163
"1","ran1.hdr.14",26.07365
"1","ran1.hdr.15",18.42583
"1","ran1.hdr.16",26.70293
"1","ran1.hdr.17",31.94973
"1","ran1.hdr.18",42.33715
"1","ran1.hdr.19",22.79558
"1","ran1.hdr.2",14.8215
"1","ran1.hdr.20",10.88763
"1","ran1.hdr.21",46.78367
"1","ran1.hdr.22",10.58675
"1","ran1.hdr.23",14.39384
"1","ran1.hdr.24",24.67743
"1","ran1.hdr.25",7.922956
"1","ran1.hdr.26",42.30966
"1","ran1.hdr.27",62.55851
"1","ran1.hdr.28",6.695452
"1","ran1.hdr.29",15.65213
"1","ran1.hdr.3",34.83017
"1","ran1.hdr.30",25.53886
"1","ran1.hdr.31",13.55906
"1","ran1.hdr.32",10.36756
"1","ran1.hdr.33",8.890862
"1","ran1.hdr.34",15.06521
"1","ran1.hdr.35",34.10832
"1","ran1.hdr.36",70.94565
"1","ran1.hdr.37",18.45803
"1","ran1.hdr.38",84.78903
"1","ran1.hdr.39",18.07171
"1","ran1.hdr.4",28.5516
"1","ran1.hdr.40",61.70736
"1","ran1.hdr.41",28.9006
"1","ran1.hdr.42",17.15024
"1","ran1.hdr.43",15.18701
"1","ran1.hdr.44",13.02567
"1","ran1.hdr.45",16.20445
"1","ran1.hdr.46",14.1075
"1","ran1.hdr.47",18.66986
"1","ran1.hdr.48",5.696552
"1","ran1.hdr.49",3.008982
"1","ran1.hdr.5",21.03386
"1","ran1.hdr.50",7.080583
"1","ran1.hdr.51",128.0432
"1","ran1.hdr.52",13.52297
"1","ran1.hdr.53",23.10412
"1","ran1.hdr.54",16.32331
"1","ran1.hdr.55",13.34275
"1","ran1.hdr.56",13.87716
"1","ran1.hdr.57",9.293878
"1","ran1.hdr.58",5.814748
"1","ran1.hdr.6",10.03295
"1","ran1.hdr.7",30.38633
"1","ran1.hdr.8",10.75255
"1","ran1.hdr.9",8.229433
"2","ran2.hdr.1",16.8621
"2","ran2.hdr.10",7.446031
"2","ran2.hdr.11",8.451018
"2","ran2.hdr.12",28.58731
"2","ran2.hdr.13",49.23688
"2","ran2.hdr.14",50.28627
"2","ran2.hdr.15",24.41095
"2","ran2.hdr.16",16.47781
"2","ran2.hdr.17",33.72689
"2","ran2.hdr.18",26.31
"2","ran2.hdr.19",10.8438
"2","ran2.hdr.2",5.877838
"2","ran2.hdr.20",15.57027
"2","ran2.hdr.21",12.25246
"2","ran2.hdr.22",7.963898
"2","ran2.hdr.23",15.33993
"2","ran2.hdr.24",148.2221
"2","ran2.hdr.25",267.0916
"2","ran2.hdr.26",8.599749
"2","ran2.hdr.27",26.03934
"2","ran2.hdr.28",120.3058
"2","ran2.hdr.29",27.13336
"2","ran2.hdr.3",72.74127
"2","ran2.hdr.30",14.46508
"2","ran2.hdr.31",35.27209
"2","ran2.hdr.32",33.70558
"2","ran2.hdr.33",33.14416
"2","ran2.hdr.34",6.487149
"2","ran2.hdr.35",5.663649
"2","ran2.hdr.36",7.726588
"2","ran2.hdr.37",21.01902
"2","ran2.hdr.38",17.29319
"2","ran2.hdr.39",10.11749
"2","ran2.hdr.4",45.76122
"2","ran2.hdr.40",11.53382
"2","ran2.hdr.41",26.59768
"2","ran2.hdr.42",13.09477
"2","ran2.hdr.43",20.1293
"2","ran2.hdr.44",11.24096
"2","ran2.hdr.45",14.9269
"2","ran2.hdr.46",27.23106
"2","ran2.hdr.47",206.8662
"2","ran2.hdr.48",7.806647
"2","ran2.hdr.49",28.69965
"2","ran2.hdr.5",12.47215
"2","ran2.hdr.50",23.49125
"2","ran2.hdr.51",8.332627
"2","ran2.hdr.52",16.01155
"2","ran2.hdr.53",13.65644
"2","ran2.hdr.54",17.70224
"2","ran2.hdr.55",8.690089
"2","ran2.hdr.56",9.043612
"2","ran2.hdr.57",38.44975
"2","ran2.hdr.58",32.86652
"2","ran2.hdr.6",24.78236
"2","ran2.hdr.7",73.48656
"2","ran2.hdr.8",12.66958
"2","ran2.hdr.9",15.9138
"3","ran3.hdr.1",14.8215
"3","ran3.hdr.10",10.81875
"3","ran3.hdr.11",10.57626
"3","ran3.hdr.12",29.13434
"3","ran3.hdr.13",19.09487
"3","ran3.hdr.14",15.17516
"3","ran3.hdr.15",10.5571
"3","ran3.hdr.16",10.30889
"3","ran3.hdr.17",15.26653
"3","ran3.hdr.18",24.59205
"3","ran3.hdr.19",6.671116
"3","ran3.hdr.2",45.76122
"3","ran3.hdr.20",28.58731
"3","ran3.hdr.21",56.02383
"3","ran3.hdr.22",26.68931
"3","ran3.hdr.23",55.43511
"3","ran3.hdr.24",36.80966
"3","ran3.hdr.25",6.696001
"3","ran3.hdr.26",39.12359
"3","ran3.hdr.27",6.146349
"3","ran3.hdr.28",28.9006
"3","ran3.hdr.29",16.0034
"3","ran3.hdr.3",8.569919
"3","ran3.hdr.30",28.62029
"3","ran3.hdr.31",34.162
"3","ran3.hdr.32",6.225007
"3","ran3.hdr.33",36.09569
"3","ran3.hdr.34",32.09028
"3","ran3.hdr.35",105.8571
"3","ran3.hdr.36",20.04241
"3","ran3.hdr.37",65.77379
"3","ran3.hdr.38",17.29319
"3","ran3.hdr.39",12.26995
"3","ran3.hdr.4",4.618806
"3","ran3.hdr.40",13.1544
"3","ran3.hdr.41",7.330278
"3","ran3.hdr.42",15.67987
"3","ran3.hdr.43",24.1702
"3","ran3.hdr.44",39.13763
"3","ran3.hdr.45",7.86335
"3","ran3.hdr.46",30.37594
"3","ran3.hdr.47",27.637
"3","ran3.hdr.48",14.59877
"3","ran3.hdr.49",18.60058
"3","ran3.hdr.5",29.96618
"3","ran3.hdr.50",5.535906
"3","ran3.hdr.51",23.10412
"3","ran3.hdr.52",24.43577
"3","ran3.hdr.53",13.23715
"3","ran3.hdr.54",4.799751
"3","ran3.hdr.55",26.71602
"3","ran3.hdr.56",13.74081
"3","ran3.hdr.57",15.95475
"3","ran3.hdr.58",4.138378
"3","ran3.hdr.6",22.25615
"3","ran3.hdr.7",30.38633
"3","ran3.hdr.8",12.78529
"3","ran3.hdr.9",21.2085
"4","ran4.hdr.1",18.09116
"4","ran4.hdr.10",114.5909
"4","ran4.hdr.11",52.62824
"4","ran4.hdr.12",51.45956
"4","ran4.hdr.13",11.67607
"4","ran4.hdr.14",12.77284
"4","ran4.hdr.15",41.52818
"4","ran4.hdr.16",7.788465
"4","ran4.hdr.17",24.09775
"4","ran4.hdr.18",5.334237
"4","ran4.hdr.19",19.21757
"4","ran4.hdr.2",11.63069
"4","ran4.hdr.20",22.29355
"4","ran4.hdr.21",38.72558
"4","ran4.hdr.22",148.2221
"4","ran4.hdr.23",51.50208
"4","ran4.hdr.24",4.800567
"4","ran4.hdr.25",69.36727
"4","ran4.hdr.26",7.930252
"4","ran4.hdr.27",27.83753
"4","ran4.hdr.28",15.18701
"4","ran4.hdr.29",16.47124
"4","ran4.hdr.3",8.798049
"4","ran4.hdr.30",8.085399
"4","ran4.hdr.31",195.0925
"4","ran4.hdr.32",11.62059
"4","ran4.hdr.33",35.61093
"4","ran4.hdr.34",10.6762
"4","ran4.hdr.35",11.46286
"4","ran4.hdr.36",20.65699
"4","ran4.hdr.37",48.97991
"4","ran4.hdr.38",10.11749
"4","ran4.hdr.39",47.84247
"4","ran4.hdr.4",9.763386
"4","ran4.hdr.40",17.26647
"4","ran4.hdr.41",21.58477
"4","ran4.hdr.42",34.66662
"4","ran4.hdr.43",48.89895
"4","ran4.hdr.44",11.00945
"4","ran4.hdr.45",16.55125
"4","ran4.hdr.46",29.27404
"4","ran4.hdr.47",47.15252
"4","ran4.hdr.48",16.32331
"4","ran4.hdr.49",28.75176
"4","ran4.hdr.5",13.10929
"4","ran4.hdr.50",87.60294
"4","ran4.hdr.51",34.16518
"4","ran4.hdr.52",101.4567
"4","ran4.hdr.53",7.476144
"4","ran4.hdr.54",39.04778
"4","ran4.hdr.55",18.88599
"4","ran4.hdr.56",7.343988
"4","ran4.hdr.57",11.32544
"4","ran4.hdr.58",20.64051
"4","ran4.hdr.6",18.86524
"4","ran4.hdr.7",7.678102
"4","ran4.hdr.8",21.06199
"4","ran4.hdr.9",103.697
"5","ran5.hdr.1",21.22777
"5","ran5.hdr.10",11.99728
"5","ran5.hdr.11",26.07365
"5","ran5.hdr.12",16.00137
"5","ran5.hdr.13",25.43769
"5","ran5.hdr.14",31.1154
"5","ran5.hdr.15",15.04935
"5","ran5.hdr.16",11.94963
"5","ran5.hdr.17",29.9399
"5","ran5.hdr.18",36.80966
"5","ran5.hdr.19",15.57027
"5","ran5.hdr.2",5.335911
"5","ran5.hdr.20",24.09775
"5","ran5.hdr.21",5.465514
"5","ran5.hdr.22",7.629714
"5","ran5.hdr.23",7.835874
"5","ran5.hdr.24",3.752447
"5","ran5.hdr.25",7.799522
"5","ran5.hdr.26",12.71332
"5","ran5.hdr.27",9.101593
"5","ran5.hdr.28",11.58499
"5","ran5.hdr.29",14.68721
"5","ran5.hdr.3",12.07995
"5","ran5.hdr.30",18.45803
"5","ran5.hdr.31",18.78919
"5","ran5.hdr.32",69.55235
"5","ran5.hdr.33",9.232539
"5","ran5.hdr.34",23.99101
"5","ran5.hdr.35",76.88432
"5","ran5.hdr.36",14.70029
"5","ran5.hdr.37",27.39768
"5","ran5.hdr.38",17.97394
"5","ran5.hdr.39",61.22574
"5","ran5.hdr.4",10.82603
"5","ran5.hdr.40",19.54535
"5","ran5.hdr.41",20.76444
"5","ran5.hdr.42",13.1544
"5","ran5.hdr.43",9.297621
"5","ran5.hdr.44",34.66662
"5","ran5.hdr.45",48.89895
"5","ran5.hdr.46",21.60401
"5","ran5.hdr.47",5.299326
"5","ran5.hdr.48",148.7174
"5","ran5.hdr.49",128.0432
"5","ran5.hdr.5",12.73438
"5","ran5.hdr.50",57.88435
"5","ran5.hdr.51",7.560324
"5","ran5.hdr.52",43.51646
"5","ran5.hdr.53",14.64118
"5","ran5.hdr.54",8.080621
"5","ran5.hdr.55",14.13658
"5","ran5.hdr.56",60.74999
"5","ran5.hdr.57",9.879438
"5","ran5.hdr.58",8.552072
"5","ran5.hdr.6",10.76768
"5","ran5.hdr.7",20.08355
"5","ran5.hdr.8",16.22388
"5","ran5.hdr.9",19.3849
"6","ran6.hdr.1",35.75254
"6","ran6.hdr.10",7.214317
"6","ran6.hdr.11",6.538529
"6","ran6.hdr.12",51.5647
"6","ran6.hdr.13",14.07382
"6","ran6.hdr.14",12.11737
"6","ran6.hdr.15",12.46276
"6","ran6.hdr.16",38.86337
"6","ran6.hdr.17",15.60911
"6","ran6.hdr.18",22.12737
"6","ran6.hdr.19",77.18567
"6","ran6.hdr.2",15.7802
"6","ran6.hdr.20",16.58386
"6","ran6.hdr.21",8.546798
"6","ran6.hdr.22",18.93529
"6","ran6.hdr.23",9.011307
"6","ran6.hdr.24",58.36056
"6","ran6.hdr.25",5.02966
"6","ran6.hdr.26",32.25541
"6","ran6.hdr.27",19.95625
"6","ran6.hdr.28",27.39998
"6","ran6.hdr.29",10.81399
"6","ran6.hdr.3",10.72504
"6","ran6.hdr.30",119.113
"6","ran6.hdr.31",35.2911
"6","ran6.hdr.32",21.70844
"6","ran6.hdr.33",23.90631
"6","ran6.hdr.34",24.17368
"6","ran6.hdr.35",13.08438
"6","ran6.hdr.36",27.39768
"6","ran6.hdr.37",14.36367
"6","ran6.hdr.38",13.7757
"6","ran6.hdr.39",13.30686
"6","ran6.hdr.4",374.5153
"6","ran6.hdr.40",43.5798
"6","ran6.hdr.41",80.48349
"6","ran6.hdr.42",29.2267
"6","ran6.hdr.43",15.67987
"6","ran6.hdr.44",35.67761
"6","ran6.hdr.45",28.48181
"6","ran6.hdr.46",112.0656
"6","ran6.hdr.47",9.815956
"6","ran6.hdr.48",74.42398
"6","ran6.hdr.49",15.58589
"6","ran6.hdr.5",13.10929
"6","ran6.hdr.50",46.70361
"6","ran6.hdr.51",32.41565
"6","ran6.hdr.52",16.32331
"6","ran6.hdr.53",8.690089
"6","ran6.hdr.54",34.45974
"6","ran6.hdr.55",28.88993
"6","ran6.hdr.56",39.04778
"6","ran6.hdr.57",3.719982
"6","ran6.hdr.58",18.7272
"6","ran6.hdr.6",48.38351
"6","ran6.hdr.7",67.1572
"6","ran6.hdr.8",16.40955
"6","ran6.hdr.9",6.777277
"7","ran7.hdr.1",55.22308
"7","ran7.hdr.10",29.28212
"7","ran7.hdr.11",11.7134
"7","ran7.hdr.12",22.79558
"7","ran7.hdr.13",24.96427
"7","ran7.hdr.14",63.16554
"7","ran7.hdr.15",110.7177
"7","ran7.hdr.16",14.68557
"7","ran7.hdr.17",11.3126
"7","ran7.hdr.18",21.21114
"7","ran7.hdr.19",4.352626
"7","ran7.hdr.2",28.11486
"7","ran7.hdr.20",16.39001
"7","ran7.hdr.21",13.9511
"7","ran7.hdr.22",3.840528
"7","ran7.hdr.23",6.602894
"7","ran7.hdr.24",7.215202
"7","ran7.hdr.25",38.55291
"7","ran7.hdr.26",7.514149
"7","ran7.hdr.27",9.232539
"7","ran7.hdr.28",6.702113
"7","ran7.hdr.29",28.81424
"7","ran7.hdr.3",45.7007
"7","ran7.hdr.30",143.1263
"7","ran7.hdr.31",195.0925
"7","ran7.hdr.32",18.19869
"7","ran7.hdr.33",26.31741
"7","ran7.hdr.34",8.711465
"7","ran7.hdr.35",31.96205
"7","ran7.hdr.36",60.67805
"7","ran7.hdr.37",22.12218
"7","ran7.hdr.38",5.447867
"7","ran7.hdr.39",11.41482
"7","ran7.hdr.4",10.95033
"7","ran7.hdr.40",17.29319
"7","ran7.hdr.41",48.97991
"7","ran7.hdr.42",11.17544
"7","ran7.hdr.43",41.67513
"7","ran7.hdr.44",30.22296
"7","ran7.hdr.45",39.13763
"7","ran7.hdr.46",10.61739
"7","ran7.hdr.47",62.93169
"7","ran7.hdr.48",26.47998
"7","ran7.hdr.49",46.70361
"7","ran7.hdr.5",5.558363
"7","ran7.hdr.50",113.1924
"7","ran7.hdr.51",44.96629
"7","ran7.hdr.52",33.64848
"7","ran7.hdr.53",9.70675
"7","ran7.hdr.54",88.04024
"7","ran7.hdr.55",31.76408
"7","ran7.hdr.56",9.263416
"7","ran7.hdr.57",36.07248
"7","ran7.hdr.58",32.09071
"7","ran7.hdr.6",9.511475
"7","ran7.hdr.7",24.12668
"7","ran7.hdr.8",27.64677
"7","ran7.hdr.9",24.92721
"8","ran8.hdr.1",56.95914
"8","ran8.hdr.10",44.31475
"8","ran8.hdr.11",30.94224
"8","ran8.hdr.12",43.08767
"8","ran8.hdr.13",15.17516
"8","ran8.hdr.14",25.44595
"8","ran8.hdr.15",8.46978
"8","ran8.hdr.16",6.671116
"8","ran8.hdr.17",9.493342
"8","ran8.hdr.18",209.9965
"8","ran8.hdr.19",25.99471
"8","ran8.hdr.2",41.79135
"8","ran8.hdr.20",22.15944
"8","ran8.hdr.21",7.963898
"8","ran8.hdr.22",33.37846
"8","ran8.hdr.23",16.964
"8","ran8.hdr.24",25.44658
"8","ran8.hdr.25",23.24799
"8","ran8.hdr.26",15.90083
"8","ran8.hdr.27",8.239253
"8","ran8.hdr.28",28.70133
"8","ran8.hdr.29",7.721515
"8","ran8.hdr.3",72.74127
"8","ran8.hdr.30",19.95625
"8","ran8.hdr.31",68.66915
"8","ran8.hdr.32",100.8341
"8","ran8.hdr.33",8.950245
"8","ran8.hdr.34",6.903643
"8","ran8.hdr.35",8.036114
"8","ran8.hdr.36",19.26122
"8","ran8.hdr.37",30.7966
"8","ran8.hdr.38",51.17631
"8","ran8.hdr.39",41.52904
"8","ran8.hdr.4",22.66869
"8","ran8.hdr.40",24.17368
"8","ran8.hdr.41",29.59737
"8","ran8.hdr.42",14.84419
"8","ran8.hdr.43",61.22574
"8","ran8.hdr.44",27.61977
"8","ran8.hdr.45",20.65699
"8","ran8.hdr.46",11.03698
"8","ran8.hdr.47",10.96458
"8","ran8.hdr.48",8.634558
"8","ran8.hdr.49",20.54987
"8","ran8.hdr.5",19.83316
"8","ran8.hdr.50",14.28503
"8","ran8.hdr.51",15.41031
"8","ran8.hdr.52",36.41457
"8","ran8.hdr.53",31.07156
"8","ran8.hdr.54",46.19516
"8","ran8.hdr.55",10.19962
"8","ran8.hdr.56",15.3115
"8","ran8.hdr.57",11.05702
"8","ran8.hdr.58",124.2026
"8","ran8.hdr.6",24.20288
"8","ran8.hdr.7",18.8718
"8","ran8.hdr.8",22.78008
"8","ran8.hdr.9",9.663026
"9","ran9.hdr.1",21.22777
"9","ran9.hdr.10",44.31475
"9","ran9.hdr.11",21.2085
"9","ran9.hdr.12",22.01229
"9","ran9.hdr.13",10.22836
"9","ran9.hdr.14",38.90384
"9","ran9.hdr.15",48.31378
"9","ran9.hdr.16",8.118549
"9","ran9.hdr.17",51.45956
"9","ran9.hdr.18",11.2575
"9","ran9.hdr.19",41.52818
"9","ran9.hdr.2",103.2389
"9","ran9.hdr.20",24.67743
"9","ran9.hdr.21",11.60687
"9","ran9.hdr.22",42.30966
"9","ran9.hdr.23",15.05258
"9","ran9.hdr.24",13.28994
"9","ran9.hdr.25",33.40176
"9","ran9.hdr.26",10.89428
"9","ran9.hdr.27",9.333374
"9","ran9.hdr.28",61.8287
"9","ran9.hdr.29",418.1256
"9","ran9.hdr.3",25.61796
"9","ran9.hdr.30",12.64589
"9","ran9.hdr.31",25.60467
"9","ran9.hdr.32",35.61093
"9","ran9.hdr.33",78.06758
"9","ran9.hdr.34",12.60038
"9","ran9.hdr.35",9.356746
"9","ran9.hdr.36",10.1125
"9","ran9.hdr.37",19.46426
"9","ran9.hdr.38",7.373691
"9","ran9.hdr.39",11.31385
"9","ran9.hdr.4",24.20288
"9","ran9.hdr.40",21.58477
"9","ran9.hdr.41",13.7757
"9","ran9.hdr.42",9.809025
"9","ran9.hdr.43",53.04918
"9","ran9.hdr.44",8.58828
"9","ran9.hdr.45",19.40526
"9","ran9.hdr.46",19.64124
"9","ran9.hdr.47",36.41457
"9","ran9.hdr.48",24.82556
"9","ran9.hdr.49",19.63652
"9","ran9.hdr.5",7.985739
"9","ran9.hdr.50",13.52297
"9","ran9.hdr.51",24.43577
"9","ran9.hdr.52",21.12608
"9","ran9.hdr.53",15.3115
"9","ran9.hdr.54",16.10703
"9","ran9.hdr.55",10.83176
"9","ran9.hdr.56",18.71201
"9","ran9.hdr.57",42.20358
"9","ran9.hdr.58",21.89655
"9","ran9.hdr.6",374.5153
"9","ran9.hdr.7",34.08832
"9","ran9.hdr.8",18.8718
"9","ran9.hdr.9",4.417637
"10","ran10.hdr.1",20.32664
"10","ran10.hdr.10",24.5728
"10","ran10.hdr.11",15.24444
"10","ran10.hdr.12",20.51388
"10","ran10.hdr.13",33.06733
"10","ran10.hdr.14",32.73514
"10","ran10.hdr.15",14.55177
"10","ran10.hdr.16",114.5909
"10","ran10.hdr.17",10.65775
"10","ran10.hdr.18",58.53193
"10","ran10.hdr.19",17.49862
"10","ran10.hdr.2",26.64071
"10","ran10.hdr.20",51.5647
"10","ran10.hdr.21",63.16554
"10","ran10.hdr.22",41.52818
"10","ran10.hdr.23",18.24526
"10","ran10.hdr.24",36.39017
"10","ran10.hdr.25",14.99506
"10","ran10.hdr.26",19.61199
"10","ran10.hdr.27",9.101593
"10","ran10.hdr.28",9.755075
"10","ran10.hdr.29",14.79029
"10","ran10.hdr.3",28.11486
"10","ran10.hdr.30",22.75554
"10","ran10.hdr.31",34.66155
"10","ran10.hdr.32",31.83835
"10","ran10.hdr.33",119.113
"10","ran10.hdr.34",23.71893
"10","ran10.hdr.35",6.377307
"10","ran10.hdr.36",35.27209
"10","ran10.hdr.37",8.221637
"10","ran10.hdr.38",13.57259
"10","ran10.hdr.39",27.39768
"10","ran10.hdr.4",6.670712
"10","ran10.hdr.40",14.36367
"10","ran10.hdr.41",13.06876
"10","ran10.hdr.42",10.78422
"10","ran10.hdr.43",9.374273
"10","ran10.hdr.44",28.48181
"10","ran10.hdr.45",8.047614
"10","ran10.hdr.46",66.45184
"10","ran10.hdr.47",10.30878
"10","ran10.hdr.48",13.33483
"10","ran10.hdr.49",43.51646
"10","ran10.hdr.5",30.26499
"10","ran10.hdr.50",8.332627
"10","ran10.hdr.51",13.34275
"10","ran10.hdr.52",13.6985
"10","ran10.hdr.53",9.025038
"10","ran10.hdr.54",77.91776
"10","ran10.hdr.55",5.896143
"10","ran10.hdr.56",9.569937
"10","ran10.hdr.57",22.44074
"10","ran10.hdr.58",6.578436
"10","ran10.hdr.6",4.535628
"10","ran10.hdr.7",22.78008
"10","ran10.hdr.8",24.77331
"10","ran10.hdr.9",8.794955
"11","ran11.hdr.1",23.78536
"11","ran11.hdr.10",30.94224
"11","ran11.hdr.11",12.34787
"11","ran11.hdr.12",50.695
"11","ran11.hdr.13",27.64677
"11","ran11.hdr.14",25.44595
"11","ran11.hdr.15",23.68015
"11","ran11.hdr.16",10.77131
"11","ran11.hdr.17",11.72566
"11","ran11.hdr.18",24.41095
"11","ran11.hdr.19",8.742454
"11","ran11.hdr.2",14.73807
"11","ran11.hdr.20",33.7409
"11","ran11.hdr.21",11.17095
"11","ran11.hdr.22",7.428444
"11","ran11.hdr.23",11.3126
"11","ran11.hdr.24",32.21622
"11","ran11.hdr.25",14.40922
"11","ran11.hdr.26",28.37335
"11","ran11.hdr.27",8.239253
"11","ran11.hdr.28",47.05151
"11","ran11.hdr.29",55.10256
"11","ran11.hdr.3",14.8215
"11","ran11.hdr.30",97.09053
"11","ran11.hdr.31",31.83835
"11","ran11.hdr.32",12.0746
"11","ran11.hdr.33",28.81424
"11","ran11.hdr.34",13.02567
"11","ran11.hdr.35",35.33584
"11","ran11.hdr.36",26.31741
"11","ran11.hdr.37",16.85222
"11","ran11.hdr.38",8.269066
"11","ran11.hdr.39",18.66986
"11","ran11.hdr.4",149.7119
"11","ran11.hdr.40",17.97394
"11","ran11.hdr.41",411.3461
"11","ran11.hdr.42",30.05604
"11","ran11.hdr.43",22.54119
"11","ran11.hdr.44",11.9453
"11","ran11.hdr.45",26.59768
"11","ran11.hdr.46",17.77634
"11","ran11.hdr.47",9.693538
"11","ran11.hdr.48",48.89895
"11","ran11.hdr.49",6.735352
"11","ran11.hdr.5",96.41552
"11","ran11.hdr.50",13.88916
"11","ran11.hdr.51",74.42398
"11","ran11.hdr.52",23.49125
"11","ran11.hdr.53",23.10412
"11","ran11.hdr.54",43.68374
"11","ran11.hdr.55",63.77641
"11","ran11.hdr.56",13.55124
"11","ran11.hdr.57",9.254941
"11","ran11.hdr.58",8.172104
"11","ran11.hdr.6",6.135918
"11","ran11.hdr.7",12.5979
"11","ran11.hdr.8",26.61347
"11","ran11.hdr.9",21.82926
"12","ran12.hdr.1",10.75331
"12","ran12.hdr.10",13.07163
"12","ran12.hdr.11",23.66056
"12","ran12.hdr.12",29.43291
"12","ran12.hdr.13",7.665555
"12","ran12.hdr.14",14.55177
"12","ran12.hdr.15",17.49862
"12","ran12.hdr.16",22.64385
"12","ran12.hdr.17",24.41095
"12","ran12.hdr.18",63.16554
"12","ran12.hdr.19",4.131682
"12","ran12.hdr.2",36.22635
"12","ran12.hdr.20",17.55382
"12","ran12.hdr.21",16.6669
"12","ran12.hdr.22",7.333284
"12","ran12.hdr.23",4.875253
"12","ran12.hdr.24",15.74948
"12","ran12.hdr.25",6.869973
"12","ran12.hdr.26",42.30966
"12","ran12.hdr.27",14.99506
"12","ran12.hdr.28",9.010166
"12","ran12.hdr.29",42.48367
"12","ran12.hdr.3",381.6013
"12","ran12.hdr.30",11.7384
"12","ran12.hdr.31",11.9991
"12","ran12.hdr.32",5.254871
"12","ran12.hdr.33",7.111371
"12","ran12.hdr.34",25.14154
"12","ran12.hdr.35",11.08115
"12","ran12.hdr.36",22.75554
"12","ran12.hdr.37",6.704225
"12","ran12.hdr.38",28.9006
"12","ran12.hdr.39",28.75694
"12","ran12.hdr.4",27.02645
"12","ran12.hdr.40",10.2294
"12","ran12.hdr.41",27.13336
"12","ran12.hdr.42",97.59409
"12","ran12.hdr.43",66.34063
"12","ran12.hdr.44",6.344523
"12","ran12.hdr.45",13.50676
"12","ran12.hdr.46",33.89584
"12","ran12.hdr.47",126.7558
"12","ran12.hdr.48",57.88435
"12","ran12.hdr.49",13.34024
"12","ran12.hdr.5",8.796683
"12","ran12.hdr.50",65.55903
"12","ran12.hdr.51",32.41565
"12","ran12.hdr.52",11.62155
"12","ran12.hdr.53",16.01155
"12","ran12.hdr.54",15.81902
"12","ran12.hdr.55",47.98801
"12","ran12.hdr.56",9.879438
"12","ran12.hdr.57",27.08422
"12","ran12.hdr.58",8.597401
"12","ran12.hdr.6",32.7378
"12","ran12.hdr.7",21.42709
"12","ran12.hdr.8",44.31475
"12","ran12.hdr.9",58.53343
"13","ran13.hdr.1",12.22511
"13","ran13.hdr.10",20.99716
"13","ran13.hdr.11",44.87936
"13","ran13.hdr.12",9.258628
"13","ran13.hdr.13",19.3849
"13","ran13.hdr.14",25.85255
"13","ran13.hdr.15",10.90616
"13","ran13.hdr.16",26.15201
"13","ran13.hdr.17",25.43769
"13","ran13.hdr.18",49.39252
"13","ran13.hdr.19",17.55382
"13","ran13.hdr.2",11.65849
"13","ran13.hdr.20",14.75361
"13","ran13.hdr.21",29.9399
"13","ran13.hdr.22",21.42043
"13","ran13.hdr.23",35.20777
"13","ran13.hdr.24",19.4317
"13","ran13.hdr.25",10.33899
"13","ran13.hdr.26",8.872822
"13","ran13.hdr.27",29.77252
"13","ran13.hdr.28",9.755075
"13","ran13.hdr.29",15.11525
"13","ran13.hdr.3",49.25686
"13","ran13.hdr.30",22.75554
"13","ran13.hdr.31",207.2794
"13","ran13.hdr.32",19.91133
"13","ran13.hdr.33",50.95997
"13","ran13.hdr.34",6.623742
"13","ran13.hdr.35",35.2166
"13","ran13.hdr.36",345.2274
"13","ran13.hdr.37",8.388666
"13","ran13.hdr.38",19.54494
"13","ran13.hdr.39",29.08048
"13","ran13.hdr.4",22.47174
"13","ran13.hdr.40",27.58655
"13","ran13.hdr.41",7.194832
"13","ran13.hdr.42",14.91613
"13","ran13.hdr.43",9.654271
"13","ran13.hdr.44",27.64738
"13","ran13.hdr.45",14.36367
"13","ran13.hdr.46",9.057816
"13","ran13.hdr.47",101.2268
"13","ran13.hdr.48",36.41457
"13","ran13.hdr.49",27.10907
"13","ran13.hdr.5",45.7007
"13","ran13.hdr.50",65.55903
"13","ran13.hdr.51",46.19516
"13","ran13.hdr.52",13.52297
"13","ran13.hdr.53",23.07103
"13","ran13.hdr.54",43.12286
"13","ran13.hdr.55",12.44106
"13","ran13.hdr.56",34.24553
"13","ran13.hdr.57",10.57536
"13","ran13.hdr.58",4.59325
"13","ran13.hdr.6",374.5153
"13","ran13.hdr.7",8.798049
"13","ran13.hdr.8",9.763386
"13","ran13.hdr.9",7.542855
"14","ran14.hdr.1",20.32664
"14","ran14.hdr.10",12.12618
"14","ran14.hdr.11",18.42583
"14","ran14.hdr.12",10.30889
"14","ran14.hdr.13",39.35646
"14","ran14.hdr.14",26.70293
"14","ran14.hdr.15",11.45229
"14","ran14.hdr.16",48.07412
"14","ran14.hdr.17",24.67743
"14","ran14.hdr.18",7.815809
"14","ran14.hdr.19",7.704836
"14","ran14.hdr.2",26.2618
"14","ran14.hdr.20",205.3598
"14","ran14.hdr.21",15.8532
"14","ran14.hdr.22",10.36756
"14","ran14.hdr.23",20.69554
"14","ran14.hdr.24",28.37335
"14","ran14.hdr.25",119.8743
"14","ran14.hdr.26",10.22949
"14","ran14.hdr.27",6.602894
"14","ran14.hdr.28",45.23668
"14","ran14.hdr.29",12.88112
