"column_label","ran.hdr.name","iHS_NOTABILIS.max"
"1","ran1.hdr.1",0.0663265
"1","ran1.hdr.10",0.2
"1","ran1.hdr.11",0.103896
"1","ran1.hdr.12",0.122699
"1","ran1.hdr.13",0.630435
"1","ran1.hdr.14",0.177749
"1","ran1.hdr.15",0.636929
"1","ran1.hdr.16",0.0572519
"1","ran1.hdr.17",0.0654206
"1","ran1.hdr.18",0.0528109
"1","ran1.hdr.19",0.152218
"1","ran1.hdr.2",0.320312
"1","ran1.hdr.20",0.0896552
"1","ran1.hdr.21",0.161648
"1","ran1.hdr.22",0.103311
"1","ran1.hdr.23",0.176296
"1","ran1.hdr.24",0.0352761
"1","ran1.hdr.25",0.100775
"1","ran1.hdr.26",0.0576271
"1","ran1.hdr.27",0.0663717
"1","ran1.hdr.28",0.160305
"1","ran1.hdr.29",0.125
"1","ran1.hdr.3",0.104167
"1","ran1.hdr.30",0.0569231
"1","ran1.hdr.31",0.12938
"1","ran1.hdr.32",0.126876
"1","ran1.hdr.33",0.148148
"1","ran1.hdr.34",0.111702
"1","ran1.hdr.35",0.0653378
"1","ran1.hdr.36",0.0789474
"1","ran1.hdr.37",0.150442
"1","ran1.hdr.38",0.0390456
"1","ran1.hdr.39",0.176471
"1","ran1.hdr.4",0.0495437
"1","ran1.hdr.40",0.0594354
"1","ran1.hdr.41",0.113737
"1","ran1.hdr.42",0.0516529
"1","ran1.hdr.43",0.0793037
"1","ran1.hdr.44",0.511551
"1","ran1.hdr.45",0.0464286
"1","ran1.hdr.46",0.0780142
"1","ran1.hdr.47",0.114286
"1","ran1.hdr.48",0.396341
"1","ran1.hdr.49",0.435666
"1","ran1.hdr.5",0.0951904
"1","ran1.hdr.50",0.244168
"1","ran1.hdr.51",0.0965251
"1","ran1.hdr.52",0.176183
"1","ran1.hdr.53",0.0732861
"1","ran1.hdr.54",0.0322581
"1","ran1.hdr.55",0.124233
"1","ran1.hdr.56",0.148883
"1","ran1.hdr.57",0.0821429
"1","ran1.hdr.58",0.0541237
"1","ran1.hdr.59",0.032634
"1","ran1.hdr.6",0.0738328
"1","ran1.hdr.60",0.0604651
"1","ran1.hdr.61",0.097629
"1","ran1.hdr.62",0.0669643
"1","ran1.hdr.63",0.0310458
"1","ran1.hdr.64",0.785714
"1","ran1.hdr.65",0.105263
"1","ran1.hdr.66",0.136201
"1","ran1.hdr.67",0.10107
"1","ran1.hdr.68",0.172632
"1","ran1.hdr.69",0.157609
"1","ran1.hdr.7",0.118314
"1","ran1.hdr.70",0.173219
"1","ran1.hdr.71",0.188366
"1","ran1.hdr.72",0.191388
"1","ran1.hdr.73",0.104651
"1","ran1.hdr.74",0.138614
"1","ran1.hdr.75",0.230088
"1","ran1.hdr.76",0.297587
"1","ran1.hdr.77",0.252525
"1","ran1.hdr.78",0.0910569
"1","ran1.hdr.8",0.0292135
"1","ran1.hdr.9",0.062963
"2","ran2.hdr.1",0.104053
"2","ran2.hdr.10",0.0744275
"2","ran2.hdr.11",0.0631443
"2","ran2.hdr.12",0.0506799
"2","ran2.hdr.13",0.031614
"2","ran2.hdr.14",0.0686499
"2","ran2.hdr.15",0.240654
"2","ran2.hdr.16",0.0678733
"2","ran2.hdr.17",0.326087
"2","ran2.hdr.18",0.201754
"2","ran2.hdr.19",0.0621302
"2","ran2.hdr.2",0.0576071
"2","ran2.hdr.20",0.116456
"2","ran2.hdr.21",0.174129
"2","ran2.hdr.22",0.361991
"2","ran2.hdr.23",0.226733
"2","ran2.hdr.24",0.164921
"2","ran2.hdr.25",0.318
"2","ran2.hdr.26",0.103121
"2","ran2.hdr.27",0.0529801
"2","ran2.hdr.28",0.0909091
"2","ran2.hdr.29",0.0686528
"2","ran2.hdr.3",0.345259
"2","ran2.hdr.30",0.028028
"2","ran2.hdr.31",0.246006
"2","ran2.hdr.32",0.305115
"2","ran2.hdr.33",0.112603
"2","ran2.hdr.34",0.100823
"2","ran2.hdr.35",0.223317
"2","ran2.hdr.36",0.0923077
"2","ran2.hdr.37",0.248193
"2","ran2.hdr.38",0.0780781
"2","ran2.hdr.39",0.0694669
"2","ran2.hdr.4",0.214765
"2","ran2.hdr.40",0.0559006
"2","ran2.hdr.41",0.240793
"2","ran2.hdr.42",0.176471
"2","ran2.hdr.43",0.0921053
"2","ran2.hdr.44",0.0569536
"2","ran2.hdr.45",0.0781638
"2","ran2.hdr.46",0.0626003
"2","ran2.hdr.47",0.112977
"2","ran2.hdr.48",0.0889988
"2","ran2.hdr.49",0.217687
"2","ran2.hdr.5",0.0891089
"2","ran2.hdr.50",0.0361174
"2","ran2.hdr.51",0.0540541
"2","ran2.hdr.52",0.0416198
"2","ran2.hdr.53",0.0810811
"2","ran2.hdr.54",0.0707547
"2","ran2.hdr.55",0.266807
"2","ran2.hdr.56",0.140751
"2","ran2.hdr.57",0.0845238
"2","ran2.hdr.58",0.0776316
"2","ran2.hdr.59",0.0940893
"2","ran2.hdr.6",0.111498
"2","ran2.hdr.60",0.066874
"2","ran2.hdr.61",0.106897
"2","ran2.hdr.62",0.379074
"2","ran2.hdr.63",0.115068
"2","ran2.hdr.64",0.132883
"2","ran2.hdr.65",0.158537
"2","ran2.hdr.66",0.054505
"2","ran2.hdr.67",0.0456026
"2","ran2.hdr.68",0.14
"2","ran2.hdr.69",0.0801782
"2","ran2.hdr.7",0.0859873
"2","ran2.hdr.70",0.225513
"2","ran2.hdr.71",0.214411
"2","ran2.hdr.72",0.0781711
"2","ran2.hdr.73",0.0422535
"2","ran2.hdr.74",0.0685083
"2","ran2.hdr.75",0.0513889
"2","ran2.hdr.76",0.134892
"2","ran2.hdr.77",0.124
"2","ran2.hdr.78",0.107006
"2","ran2.hdr.8",0.178571
"2","ran2.hdr.9",0.0548246
"3","ran3.hdr.1",0.0532213
"3","ran3.hdr.10",0.14257
"3","ran3.hdr.11",0.0320405
"3","ran3.hdr.12",0.0761905
"3","ran3.hdr.13",0.102076
"3","ran3.hdr.14",0.0935024
"3","ran3.hdr.15",0.0840237
"3","ran3.hdr.16",0.0777917
"3","ran3.hdr.17",0.223039
"3","ran3.hdr.18",0.0622363
"3","ran3.hdr.19",0.0923913
"3","ran3.hdr.2",0.118297
"3","ran3.hdr.20",0.0457589
"3","ran3.hdr.21",0.0824053
"3","ran3.hdr.22",0.0724926
"3","ran3.hdr.23",0.157428
"3","ran3.hdr.24",0.172794
"3","ran3.hdr.25",0.0691489
"3","ran3.hdr.26",0.588652
"3","ran3.hdr.27",0.0529801
"3","ran3.hdr.28",0.065407
"3","ran3.hdr.29",0.0919732
"3","ran3.hdr.3",0.361549
"3","ran3.hdr.30",0.135703
"3","ran3.hdr.31",0.106038
"3","ran3.hdr.32",0.144118
"3","ran3.hdr.33",0.039031
"3","ran3.hdr.34",0.185379
"3","ran3.hdr.35",0.0657371
"3","ran3.hdr.36",0.0428571
"3","ran3.hdr.37",0.0242086
"3","ran3.hdr.38",0.23166
"3","ran3.hdr.39",0.330344
"3","ran3.hdr.4",0.553812
"3","ran3.hdr.40",0.0335079
"3","ran3.hdr.41",0.0942529
"3","ran3.hdr.42",0.146104
"3","ran3.hdr.43",0.131765
"3","ran3.hdr.44",0.14664
"3","ran3.hdr.45",0.235897
"3","ran3.hdr.46",0.0800543
"3","ran3.hdr.47",0.122172
"3","ran3.hdr.48",0.156433
"3","ran3.hdr.49",0.438938
"3","ran3.hdr.5",0.0446429
"3","ran3.hdr.50",0.130909
"3","ran3.hdr.51",0.0338809
"3","ran3.hdr.52",0.0266667
"3","ran3.hdr.53",0.0572473
"3","ran3.hdr.54",0.0775681
"3","ran3.hdr.55",0.142229
"3","ran3.hdr.56",0.314286
"3","ran3.hdr.57",0.175365
"3","ran3.hdr.58",0.116408
"3","ran3.hdr.59",0.0707547
"3","ran3.hdr.6",0.0283613
"3","ran3.hdr.60",0.0988764
"3","ran3.hdr.61",0.0610583
"3","ran3.hdr.62",0.0358166
"3","ran3.hdr.63",0.104012
"3","ran3.hdr.64",0.1983
"3","ran3.hdr.65",0.0984848
"3","ran3.hdr.66",0.158683
"3","ran3.hdr.67",0.0752
"3","ran3.hdr.68",0.14787
"3","ran3.hdr.69",0.0719178
"3","ran3.hdr.7",0.0670391
"3","ran3.hdr.70",0.141914
"3","ran3.hdr.71",0.130435
"3","ran3.hdr.72",0.0571429
"3","ran3.hdr.73",0.126761
"3","ran3.hdr.74",0.192857
"3","ran3.hdr.75",0.269065
"3","ran3.hdr.76",0.340686
"3","ran3.hdr.77",0.862319
"3","ran3.hdr.78",0.110727
"3","ran3.hdr.8",0.0160772
"3","ran3.hdr.9",0.149406
"4","ran4.hdr.1",0.0968254
"4","ran4.hdr.10",0.0426009
"4","ran4.hdr.11",0.101198
"4","ran4.hdr.12",0.0782779
"4","ran4.hdr.13",0.110592
"4","ran4.hdr.14",0.0533881
"4","ran4.hdr.15",0.155589
"4","ran4.hdr.16",0.127273
"4","ran4.hdr.17",0.152218
"4","ran4.hdr.18",0.058072
"4","ran4.hdr.19",0.0737179
"4","ran4.hdr.2",0.0535519
"4","ran4.hdr.20",0.0831234
"4","ran4.hdr.21",0.716475
"4","ran4.hdr.22",0.0676101
"4","ran4.hdr.23",0.133333
"4","ran4.hdr.24",0.289604
"4","ran4.hdr.25",0.0748988
"4","ran4.hdr.26",0.248927
"4","ran4.hdr.27",0.0961832
"4","ran4.hdr.28",0.116059
"4","ran4.hdr.29",0.0923077
"4","ran4.hdr.3",0.0763583
"4","ran4.hdr.30",0.0639854
"4","ran4.hdr.31",0.190909
"4","ran4.hdr.32",0.152334
"4","ran4.hdr.33",0.0618238
"4","ran4.hdr.34",0.13986
"4","ran4.hdr.35",0.0921053
"4","ran4.hdr.36",0.153061
"4","ran4.hdr.37",0.0865724
"4","ran4.hdr.38",0.19469
"4","ran4.hdr.39",0.149931
"4","ran4.hdr.4",0.17094
"4","ran4.hdr.40",0.0675676
"4","ran4.hdr.41",0.0671642
"4","ran4.hdr.42",0.122951
"4","ran4.hdr.43",0.306154
"4","ran4.hdr.44",0.039627
"4","ran4.hdr.45",0.0946644
"4","ran4.hdr.46",0.0623529
"4","ran4.hdr.47",0.0743134
"4","ran4.hdr.48",0.0286659
"4","ran4.hdr.49",0.110169
"4","ran4.hdr.5",0.0502717
"4","ran4.hdr.50",0.142229
"4","ran4.hdr.51",0.0601036
"4","ran4.hdr.52",0.0280505
"4","ran4.hdr.53",0.124317
"4","ran4.hdr.54",0.0367534
"4","ran4.hdr.55",0.0372671
"4","ran4.hdr.56",0.0372439
"4","ran4.hdr.57",0.134565
"4","ran4.hdr.58",0.13125
"4","ran4.hdr.59",0.164251
"4","ran4.hdr.6",0.0963597
"4","ran4.hdr.60",0.145946
"4","ran4.hdr.61",0.358423
"4","ran4.hdr.62",0.200303
"4","ran4.hdr.63",0.110246
"4","ran4.hdr.64",0.151181
"4","ran4.hdr.65",0.119701
"4","ran4.hdr.66",0.102273
"4","ran4.hdr.67",0.3
"4","ran4.hdr.68",0.0947368
"4","ran4.hdr.69",0.107143
"4","ran4.hdr.7",0.412955
"4","ran4.hdr.70",0.119687
"4","ran4.hdr.71",0.0431235
"4","ran4.hdr.72",0.338863
"4","ran4.hdr.73",0.164931
"4","ran4.hdr.74",0.421208
"4","ran4.hdr.75",0.633124
"4","ran4.hdr.76",0.202128
"4","ran4.hdr.77",0.213793
"4","ran4.hdr.78",0.22963
"4","ran4.hdr.8",0.14257
"4","ran4.hdr.9",0.0807175
"5","ran5.hdr.1",0.140496
"5","ran5.hdr.10",0.0972018
"5","ran5.hdr.11",0.0675883
"5","ran5.hdr.12",0.0652174
"5","ran5.hdr.13",0.146277
"5","ran5.hdr.14",0.200323
"5","ran5.hdr.15",0.0792079
"5","ran5.hdr.16",0.03125
"5","ran5.hdr.17",0.0395869
"5","ran5.hdr.18",0.0572012
"5","ran5.hdr.19",0.234234
"5","ran5.hdr.2",0.151862
"5","ran5.hdr.20",0.428571
"5","ran5.hdr.21",0.148649
"5","ran5.hdr.22",0.0564356
"5","ran5.hdr.23",0.0382586
"5","ran5.hdr.24",0.125551
"5","ran5.hdr.25",0.0413223
"5","ran5.hdr.26",0.0998004
"5","ran5.hdr.27",0.107664
"5","ran5.hdr.28",0.0616246
"5","ran5.hdr.29",0.430108
"5","ran5.hdr.3",0.118662
"5","ran5.hdr.30",0.170301
"5","ran5.hdr.31",0.0940265
"5","ran5.hdr.32",0.114286
"5","ran5.hdr.33",0.0899705
"5","ran5.hdr.34",0.0308824
"5","ran5.hdr.35",0.0264151
"5","ran5.hdr.36",0.117117
"5","ran5.hdr.37",0.103896
"5","ran5.hdr.38",0.215217
"5","ran5.hdr.39",0.127536
"5","ran5.hdr.4",0.0596206
"5","ran5.hdr.40",0.0873656
"5","ran5.hdr.41",0.207957
"5","ran5.hdr.42",0.192686
"5","ran5.hdr.43",0.191781
"5","ran5.hdr.44",0.277193
"5","ran5.hdr.45",0.149688
"5","ran5.hdr.46",0.103586
"5","ran5.hdr.47",0.0421348
"5","ran5.hdr.48",0.0354077
"5","ran5.hdr.49",0.116531
"5","ran5.hdr.5",0.177181
"5","ran5.hdr.50",0.0751592
"5","ran5.hdr.51",0.0888889
"5","ran5.hdr.52",0.125
"5","ran5.hdr.53",0.0512821
"5","ran5.hdr.54",0.0838446
"5","ran5.hdr.55",0.114907
"5","ran5.hdr.56",0.0923248
"5","ran5.hdr.57",0.135088
"5","ran5.hdr.58",0.0636516
"5","ran5.hdr.59",0.278095
"5","ran5.hdr.6",0.152174
"5","ran5.hdr.60",0.0847458
"5","ran5.hdr.61",0.108664
"5","ran5.hdr.62",0.0483871
"5","ran5.hdr.63",0.118932
"5","ran5.hdr.64",0.0636079
"5","ran5.hdr.65",0.104167
"5","ran5.hdr.66",0.0604752
"5","ran5.hdr.67",0.185841
"5","ran5.hdr.68",0.213439
"5","ran5.hdr.69",0.157526
"5","ran5.hdr.7",0.0515933
"5","ran5.hdr.70",0.124498
"5","ran5.hdr.71",0.0755442
"5","ran5.hdr.72",0.11471
"5","ran5.hdr.73",0.104651
"5","ran5.hdr.74",0.0754717
"5","ran5.hdr.75",0.171004
"5","ran5.hdr.76",0.338863
"5","ran5.hdr.77",0.261011
"5","ran5.hdr.78",0.34026
"5","ran5.hdr.8",0.0919255
"5","ran5.hdr.9",0.214765
"6","ran6.hdr.1",0.08577
"6","ran6.hdr.10",0.234234
"6","ran6.hdr.11",0.056391
"6","ran6.hdr.12",0.046875
"6","ran6.hdr.13",0.117302
"6","ran6.hdr.14",0.0555556
"6","ran6.hdr.15",0.0979192
"6","ran6.hdr.16",0.0761905
"6","ran6.hdr.17",0.0567901
"6","ran6.hdr.18",0.0440986
"6","ran6.hdr.19",0.257956
"6","ran6.hdr.2",0.0998632
"6","ran6.hdr.20",0.0371353
"6","ran6.hdr.21",0.0602007
"6","ran6.hdr.22",0.108696
"6","ran6.hdr.23",0.157783
"6","ran6.hdr.24",0.102506
"6","ran6.hdr.25",0.172794
"6","ran6.hdr.26",0.174772
"6","ran6.hdr.27",0.148649
"6","ran6.hdr.28",0.0768335
"6","ran6.hdr.29",0.0254042
"6","ran6.hdr.3",0.101124
"6","ran6.hdr.30",0.100813
"6","ran6.hdr.31",0.0332542
"6","ran6.hdr.32",0.0644258
"6","ran6.hdr.33",0.0399501
"6","ran6.hdr.34",0.15
"6","ran6.hdr.35",0.0372399
"6","ran6.hdr.36",0.151967
"6","ran6.hdr.37",0.21814
"6","ran6.hdr.38",0.0403423
"6","ran6.hdr.39",0.0276382
"6","ran6.hdr.4",0.08
"6","ran6.hdr.40",0.14664
"6","ran6.hdr.41",0.0921986
"6","ran6.hdr.42",0.072335
"6","ran6.hdr.43",0.46789
"6","ran6.hdr.44",0.164179
"6","ran6.hdr.45",0.4
"6","ran6.hdr.46",0.130909
"6","ran6.hdr.47",0.0854592
"6","ran6.hdr.48",0.110092
"6","ran6.hdr.49",0.207821
"6","ran6.hdr.5",0.0821192
"6","ran6.hdr.50",0.301181
"6","ran6.hdr.51",0.0773196
"6","ran6.hdr.52",0.616915
"6","ran6.hdr.53",0.973684
"6","ran6.hdr.54",0.150538
"6","ran6.hdr.55",0.0823293
"6","ran6.hdr.56",0.113287
"6","ran6.hdr.57",0.043662
"6","ran6.hdr.58",0.249561
"6","ran6.hdr.59",0.0455342
"6","ran6.hdr.6",0.0344037
"6","ran6.hdr.60",0.0340522
"6","ran6.hdr.61",0.310773
"6","ran6.hdr.62",0.188679
"6","ran6.hdr.63",0.969136
"6","ran6.hdr.64",0.506024
"6","ran6.hdr.65",0.0890411
"6","ran6.hdr.66",0.292585
"6","ran6.hdr.67",0.126389
"6","ran6.hdr.68",0.181352
"6","ran6.hdr.69",0.0801782
"6","ran6.hdr.7",0.036478
"6","ran6.hdr.70",0.14823
"6","ran6.hdr.71",0.200864
"6","ran6.hdr.72",0.248207
"6","ran6.hdr.73",0.0730412
"6","ran6.hdr.74",0.0463576
"6","ran6.hdr.75",0.16469
"6","ran6.hdr.76",0.187158
"6","ran6.hdr.77",0.255696
"6","ran6.hdr.78",0.172316
"6","ran6.hdr.8",0.0510856
"6","ran6.hdr.9",0.102433
"7","ran7.hdr.1",0.0778061
"7","ran7.hdr.10",0.079288
"7","ran7.hdr.11",0.113445
"7","ran7.hdr.12",0.0374732
"7","ran7.hdr.13",0.0622363
"7","ran7.hdr.14",0.0669216
"7","ran7.hdr.15",0.350993
"7","ran7.hdr.16",0.0945017
"7","ran7.hdr.17",0.109422
"7","ran7.hdr.18",0.155589
"7","ran7.hdr.19",0.048583
"7","ran7.hdr.2",0.174216
"7","ran7.hdr.20",0.0549777
"7","ran7.hdr.21",0.0333651
"7","ran7.hdr.22",0.0350195
"7","ran7.hdr.23",0.0654321
"7","ran7.hdr.24",0.0504854
"7","ran7.hdr.25",0.0583333
"7","ran7.hdr.26",0.107843
"7","ran7.hdr.27",0.0599002
"7","ran7.hdr.28",0.0247074
"7","ran7.hdr.29",0.0282638
"7","ran7.hdr.3",0.17223
"7","ran7.hdr.30",0.0346205
"7","ran7.hdr.31",0.132972
"7","ran7.hdr.32",0.0652866
"7","ran7.hdr.33",0.111702
"7","ran7.hdr.34",0.127005
"7","ran7.hdr.35",0.150442
"7","ran7.hdr.36",0.0548628
"7","ran7.hdr.37",0.0422078
"7","ran7.hdr.38",0.0850254
"7","ran7.hdr.39",0.101284
"7","ran7.hdr.4",0.033954
"7","ran7.hdr.40",0.0902527
"7","ran7.hdr.41",0.146875
"7","ran7.hdr.42",0.0528967
"7","ran7.hdr.43",0.159763
"7","ran7.hdr.44",0.16886
"7","ran7.hdr.45",0.102845
"7","ran7.hdr.46",0.117528
"7","ran7.hdr.47",0.0984848
"7","ran7.hdr.48",0.528939
"7","ran7.hdr.49",0.0315421
"7","ran7.hdr.5",0.127854
"7","ran7.hdr.50",0.0773694
"7","ran7.hdr.51",0.116531
"7","ran7.hdr.52",0.0663616
"7","ran7.hdr.53",0.169903
"7","ran7.hdr.54",0.440407
"7","ran7.hdr.55",0.0851064
"7","ran7.hdr.56",0.0487445
"7","ran7.hdr.57",0.241176
"7","ran7.hdr.58",0.0739857
"7","ran7.hdr.59",0.0499168
"7","ran7.hdr.6",0.160142
"7","ran7.hdr.60",0.395349
"7","ran7.hdr.61",0.0860606
"7","ran7.hdr.62",0.0294118
"7","ran7.hdr.63",0.200717
"7","ran7.hdr.64",0.900552
"7","ran7.hdr.65",0.0863539
"7","ran7.hdr.66",0.0829932
"7","ran7.hdr.67",0.227273
"7","ran7.hdr.68",0.172632
"7","ran7.hdr.69",0.0649682
"7","ran7.hdr.7",0.282609
"7","ran7.hdr.70",0.21197
"7","ran7.hdr.71",0.0551378
"7","ran7.hdr.72",0.0787671
"7","ran7.hdr.73",0.0656325
"7","ran7.hdr.74",0.198126
"7","ran7.hdr.75",0.232
"7","ran7.hdr.76",0.255696
"7","ran7.hdr.77",0.114198
"7","ran7.hdr.78",0.340881
"7","ran7.hdr.8",0.0405405
"7","ran7.hdr.9",0.123794
"8","ran8.hdr.1",0.0724947
"8","ran8.hdr.10",0.0807175
"8","ran8.hdr.11",0.0408163
"8","ran8.hdr.12",0.0665635
"8","ran8.hdr.13",0.13615
"8","ran8.hdr.14",0.0701468
"8","ran8.hdr.15",0.150594
"8","ran8.hdr.16",0.0798771
"8","ran8.hdr.17",0.0681818
"8","ran8.hdr.18",0.0457589
"8","ran8.hdr.19",0.287709
"8","ran8.hdr.2",0.0993521
"8","ran8.hdr.20",0.117241
"8","ran8.hdr.21",0.53125
"8","ran8.hdr.22",0.0555556
"8","ran8.hdr.23",0.178392
"8","ran8.hdr.24",0.0410678
"8","ran8.hdr.25",0.0460251
"8","ran8.hdr.26",0.0452436
"8","ran8.hdr.27",0.0416667
"8","ran8.hdr.28",0.519608
"8","ran8.hdr.29",0.0611765
"8","ran8.hdr.3",0.581761
"8","ran8.hdr.30",0.273312
"8","ran8.hdr.31",0.148148
"8","ran8.hdr.32",0.179916
"8","ran8.hdr.33",0.0677146
"8","ran8.hdr.34",0.127005
"8","ran8.hdr.35",0.129944
"8","ran8.hdr.36",0.0476821
"8","ran8.hdr.37",0.0661578
"8","ran8.hdr.38",0.0909091
"8","ran8.hdr.39",0.0644258
"8","ran8.hdr.4",0.351171
"8","ran8.hdr.40",0.103896
"8","ran8.hdr.41",0.0606061
"8","ran8.hdr.42",0.0388128
"8","ran8.hdr.43",0.197026
"8","ran8.hdr.44",0.0675676
"8","ran8.hdr.45",0.0959488
"8","ran8.hdr.46",0.173333
"8","ran8.hdr.47",0.118863
"8","ran8.hdr.48",0.124224
"8","ran8.hdr.49",0.0942563
"8","ran8.hdr.5",0.0309917
"8","ran8.hdr.50",0.0651466
"8","ran8.hdr.51",0.173077
"8","ran8.hdr.52",0.121853
"8","ran8.hdr.53",0.241176
"8","ran8.hdr.54",0.0669856
"8","ran8.hdr.55",0.0426929
"8","ran8.hdr.56",0.0617284
"8","ran8.hdr.57",0.0412214
"8","ran8.hdr.58",0.310773
"8","ran8.hdr.59",0.348416
"8","ran8.hdr.6",0.121535
"8","ran8.hdr.60",0.158035
"8","ran8.hdr.61",0.0385109
"8","ran8.hdr.62",0.154545
"8","ran8.hdr.63",0.0482574
"8","ran8.hdr.64",0.0829932
"8","ran8.hdr.65",0.213439
"8","ran8.hdr.66",0.115183
"8","ran8.hdr.67",0.0712166
"8","ran8.hdr.68",0.1
"8","ran8.hdr.69",0.103618
"8","ran8.hdr.7",0.101471
"8","ran8.hdr.70",0.0551378
"8","ran8.hdr.71",0.0767717
"8","ran8.hdr.72",0.205714
"8","ran8.hdr.73",0.27882
"8","ran8.hdr.74",0.0946915
"8","ran8.hdr.75",0.0683962
"8","ran8.hdr.76",0.122222
"8","ran8.hdr.77",0.346614
"8","ran8.hdr.78",0.255696
"8","ran8.hdr.8",0.0808458
"8","ran8.hdr.9",0.100592
"9","ran9.hdr.1",0.0572687
"9","ran9.hdr.10",0.381526
"9","ran9.hdr.11",0.361549
"9","ran9.hdr.12",0.140741
"9","ran9.hdr.13",0.104965
"9","ran9.hdr.14",0.0846287
"9","ran9.hdr.15",0.157576
"9","ran9.hdr.16",0.0783699
"9","ran9.hdr.17",0.0676329
"9","ran9.hdr.18",0.179039
"9","ran9.hdr.19",0.117302
"9","ran9.hdr.2",0.055355
"9","ran9.hdr.20",0.0665635
"9","ran9.hdr.21",0.070632
"9","ran9.hdr.22",0.173856
"9","ran9.hdr.23",0.235461
"9","ran9.hdr.24",0.0824053
"9","ran9.hdr.25",0.425791
"9","ran9.hdr.26",0.141869
"9","ran9.hdr.27",0.0812274
"9","ran9.hdr.28",0.113014
"9","ran9.hdr.29",0.347518
"9","ran9.hdr.3",0.151862
"9","ran9.hdr.30",0.0446429
"9","ran9.hdr.31",0.0456062
"9","ran9.hdr.32",0.123523
"9","ran9.hdr.33",0.330344
"9","ran9.hdr.34",0.055668
"9","ran9.hdr.35",0.190909
"9","ran9.hdr.36",0.122195
"9","ran9.hdr.37",0.088172
"9","ran9.hdr.38",0.210714
"9","ran9.hdr.39",0.101284
"9","ran9.hdr.4",0.116348
"9","ran9.hdr.40",0.176471
"9","ran9.hdr.41",0.0214286
"9","ran9.hdr.42",0.0611465
"9","ran9.hdr.43",0.215686
"9","ran9.hdr.44",0.0414439
"9","ran9.hdr.45",0.118126
"9","ran9.hdr.46",0.16886
"9","ran9.hdr.47",0.0494505
"9","ran9.hdr.48",0.0952381
"9","ran9.hdr.49",0.0785714
"9","ran9.hdr.5",0.239496
"9","ran9.hdr.50",0.435666
"9","ran9.hdr.51",0.156146
"9","ran9.hdr.52",0.0338809
"9","ran9.hdr.53",0.0301075
"9","ran9.hdr.54",0.104508
"9","ran9.hdr.55",0.0369515
"9","ran9.hdr.56",0.0377155
"9","ran9.hdr.57",0.168605
"9","ran9.hdr.58",0.0533537
"9","ran9.hdr.59",0.217899
"9","ran9.hdr.6",0.320312
"9","ran9.hdr.60",0.164251
"9","ran9.hdr.61",0.137346
"9","ran9.hdr.62",0.0606509
"9","ran9.hdr.63",0.36457
"9","ran9.hdr.64",0.0588235
"9","ran9.hdr.65",0.434783
"9","ran9.hdr.66",0.0364465
"9","ran9.hdr.67",0.239669
"9","ran9.hdr.68",0.200303
"9","ran9.hdr.69",0.0382452
"9","ran9.hdr.7",0.0889571
"9","ran9.hdr.70",0.177305
"9","ran9.hdr.71",0.138889
"9","ran9.hdr.72",0.158898
"9","ran9.hdr.73",0.160294
"9","ran9.hdr.74",0.0513889
"9","ran9.hdr.75",0.470968
"9","ran9.hdr.76",0.214173
"9","ran9.hdr.77",0.381418
"9","ran9.hdr.78",0.141328
"9","ran9.hdr.8",0.0827068
"9","ran9.hdr.9",0.205179
"10","ran10.hdr.1",0.056701
"10","ran10.hdr.10",0.0315091
"10","ran10.hdr.11",0.132927
"10","ran10.hdr.12",0.0567901
"10","ran10.hdr.13",0.0448808
"10","ran10.hdr.14",0.113445
"10","ran10.hdr.15",0.0402516
"10","ran10.hdr.16",0.0806452
"10","ran10.hdr.17",0.330303
"10","ran10.hdr.18",0.0791667
"10","ran10.hdr.19",0.0598404
"10","ran10.hdr.2",0.0694215
"10","ran10.hdr.20",0.361991
"10","ran10.hdr.21",0.161648
"10","ran10.hdr.22",0.0638792
"10","ran10.hdr.23",0.588652
"10","ran10.hdr.24",0.0259179
"10","ran10.hdr.25",0.0256739
"10","ran10.hdr.26",0.0251799
"10","ran10.hdr.27",0.0717131
"10","ran10.hdr.28",0.073913
"10","ran10.hdr.29",0.0669694
"10","ran10.hdr.3",0.233083
"10","ran10.hdr.30",0.0385289
"10","ran10.hdr.31",0.210682
"10","ran10.hdr.32",0.0961832
"10","ran10.hdr.33",0.100813
"10","ran10.hdr.34",0.248193
"10","ran10.hdr.35",0.1181
"10","ran10.hdr.36",0.354167
"10","ran10.hdr.37",0.225549
"10","ran10.hdr.38",0.29361
"10","ran10.hdr.39",0.111732
"10","ran10.hdr.4",0.0625
"10","ran10.hdr.40",0.511551
"10","ran10.hdr.41",0.114286
"10","ran10.hdr.42",0.153125
"10","ran10.hdr.43",0.117709
"10","ran10.hdr.44",0.121887
"10","ran10.hdr.45",0.0772727
"10","ran10.hdr.46",0.909871
"10","ran10.hdr.47",0.0612009
"10","ran10.hdr.48",0.0778816
"10","ran10.hdr.49",0.0833333
"10","ran10.hdr.5",0.0631443
"10","ran10.hdr.50",0.113287
"10","ran10.hdr.51",0.0650826
"10","ran10.hdr.52",0.137324
"10","ran10.hdr.53",0.0448485
"10","ran10.hdr.54",0.111693
"10","ran10.hdr.55",0.074026
"10","ran10.hdr.56",0.1008
"10","ran10.hdr.57",0.790614
"10","ran10.hdr.58",0.0967742
"10","ran10.hdr.59",0.158035
"10","ran10.hdr.6",0.040404
