	V1	V2	V3	V4	V5	V6	V7	V8	V9
1	0	0.0496603526226976	0.0121263942772642	0.0495346080109562	0.0788717084205666	0.0758053129604633	0.0757309632632414	0.0700718551177397	0.0802812976896358
2	0.0496603526226976	0	0.0449270315733497	0.042430863342165	0.0758543927053641	0.0670078030305779	0.0654254733924659	0.0641123123631739	0.0646650000693669
3	0.0121263942772642	0.0449270315733497	0	0.043943764951151	0.0755779088689269	0.0695472894657174	0.0701445555640369	0.0642953861262964	0.0722593900956196
4	0.0495346080109562	0.042430863342165	0.043943764951151	0	0.0700416128642101	0.06250428251597	0.0615062322444531	0.0594781086088526	0.0613636877251851
5	0.0788717084205666	0.0758543927053641	0.0755779088689269	0.0700416128642101	0	0.0230581818134233	0.0228359312581226	0.0207665862685822	0.0214231137182526
6	0.0758053129604633	0.0670078030305779	0.0695472894657174	0.06250428251597	0.0230581818134233	0	0.0125001539404282	0.00911309046955255	0.00905580267411448
7	0.0757309632632414	0.0654254733924659	0.0701445555640369	0.0615062322444531	0.0228359312581226	0.0125001539404282	0	0.00984586258226422	0.0100332284215011
8	0.0700718551177397	0.0641123123631739	0.0642953861262964	0.0594781086088526	0.0207665862685822	0.00911309046955255	0.00984586258226422	0	0.00730953700087805
9	0.0802812976896358	0.0646650000693669	0.0722593900956196	0.0613636877251851	0.0214231137182526	0.00905580267411448	0.0100332284215011	0.00730953700087805	0
